Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
206	Spectrogram 1	1	97.440252650	97.550897956	60.609	148.635	LH1079625011.WAV	0.1106	2.4402	103.359	33	2	2	2	
207	Spectrogram 1	1	97.993479182	98.104124488	57.723	154.408	LH1079625011.WAV	0.1106	2.9934	103.359	33	1	2	2	
208	Spectrogram 1	1	98.214769795	98.402015698	59.166	197.700	LH1079625011.WAV	0.1872	3.2147	103.359	33	1	2	2	
209	Spectrogram 1	1	98.827577268	98.946733752	56.279	165.952	LH1079625011.WAV	0.1192	3.8276	86.133	33	2	2	2	
210	Spectrogram 1	1	99.151002010	99.270158494	59.166	194.813	LH1079625011.WAV	0.1192	4.1510	103.359	33	2	2	2	
211	Spectrogram 1	1	101.270285188	101.440508736	53.393	158.737	LH1079625606.WAV	0.1702	1.2703	86.133	33	1	2	2	
212	Spectrogram 1	1	101.534131688	101.746911124	56.279	203.472	LH1079625606.WAV	0.2128	1.5341	103.359	33	1	2	2	
213	Spectrogram 1	1	101.874578785	102.078847043	54.836	163.066	LH1079625606.WAV	0.2043	1.8746	103.359	33	1	2	2	
214	Spectrogram 1	1	102.198003527	102.393760608	51.950	174.611	LH1079625606.WAV	0.1958	2.1980	103.359	33	1	2	2	
215	Spectrogram 1	1	102.521428269	102.734207704	54.836	193.370	LH1079625606.WAV	0.2128	2.5214	103.359	33	1	2	2	
216	Spectrogram 1	1	102.870386543	103.040610092	57.723	161.623	LH1079625606.WAV	0.1702	2.8704	103.359	33	1	2	2	
217	Spectrogram 1	1	103.236367172	103.347012479	70.710	152.965	LH1079625606.WAV	0.1106	3.2364	103.359	33	2	2	2	
218	Spectrogram 1	1	103.593836624	103.712993108	57.723	151.522	LH1079625606.WAV	0.1192	3.5939	103.359	33	2	2	2	
219	Spectrogram 1	1	103.900239011	104.070462560	43.292	202.029	LH1079625606.WAV	0.1702	3.9002	103.359	33	1	2	2	
220	Spectrogram 1	1	104.206645104	104.402402184	53.393	181.826	LH1079625606.WAV	0.1958	4.2067	103.359	33	2	2	2	
221	Spectrogram 1	1	104.572625733	104.751360458	54.836	157.294	LH1079625606.WAV	0.1787	4.5727	103.359	33	1	2	2	
222	Spectrogram 1	1	105.219475217	105.364165233	56.279	160.180	LH1079625611.WAV	0.1447	0.2195	103.359	33	1	2	2	
223	Spectrogram 1	1	105.491832894	105.670567620	50.507	163.066	LH1079625611.WAV	0.1787	0.4918	103.359	33	1	2	2	
224	Spectrogram 1	1	105.832279991	105.993992362	46.178	183.269	LH1079625611.WAV	0.1617	0.8323	103.359	33	1	2	2	
225	Spectrogram 1	1	106.206771798	106.351461814	43.292	177.497	LH1079625611.WAV	0.1447	1.2068	103.359	33	1	2	2	
226	Spectrogram 1	1	106.538707717	106.691908911	47.621	160.180	LH1079625611.WAV	0.1532	1.5387	103.359	33	1	2	2	
227	Spectrogram 1	1	106.777020685	106.955755411	46.178	199.143	LH1079625611.WAV	0.1787	1.7770	103.359	33	1	2	2	
228	Spectrogram 1	1	107.100445427	107.347269572	57.723	164.509	LH1079625611.WAV	0.2468	2.1005	103.359	33	1	2	2	
229	Spectrogram 1	1	107.457914879	107.628138427	56.279	157.294	LH1079625611.WAV	0.1702	2.4579	103.359	33	1	2	2	
230	Spectrogram 1	1	107.747294911	108.053697298	40.406	176.054	LH1079625611.WAV	0.3064	2.7473	103.359	33	1	2	2	
231	Spectrogram 1	1	108.113275540	108.274987911	43.292	184.712	LH1079625611.WAV	0.1617	3.1133	103.359	33	1	2	2	
232	Spectrogram 1	1	108.411166750	108.598412653	46.178	163.066	LH1079625611.WAV	0.1872	3.4111	103.359	33	1	2	2	
233	Spectrogram 1	1	108.819703266	108.921837395	70.710	148.635	LH1079625611.WAV	0.1021	3.8197	103.359	33	3	2	2	
234	Spectrogram 1	1	109.713376895	109.934667508	53.393	178.940	LH1079625611.WAV	0.2213	4.7134	103.359	33	1	2	2	
235	Spectrogram 1	1	110.436831952	110.692167275	57.723	181.826	LH1079626206.WAV	0.2553	0.4368	103.359	33	1	2	2	
236	Spectrogram 1	1	110.794301404	111.066659081	57.723	164.509	LH1079626206.WAV	0.2724	0.7943	103.359	33	1	2	2	
237	Spectrogram 1	1	111.194326743	111.304972049	43.292	163.066	LH1079626206.WAV	0.1106	1.1943	103.359	33	1	2	2	
238	Spectrogram 1	1	111.883732114	111.994377420	67.824	152.965	LH1079626206.WAV	0.1106	1.8838	103.359	33	2	2	2	
239	Spectrogram 1	1	112.215668033	112.309290985	47.621	164.509	LH1079626206.WAV	0.0936	2.2156	103.359	33	1	2	2	
240	Spectrogram 1	1	112.309290985	112.385891582	57.723	147.192	LH1079626206.WAV	0.0766	2.3093	103.359	33	1	2	2	
241	Spectrogram 1	1	112.649738082	112.751872211	54.836	157.294	LH1079626206.WAV	0.1021	2.6498	86.133	33	2	2	2	
242	Spectrogram 1	1	112.947629292	113.049763421	57.723	152.965	LH1079626206.WAV	0.1021	2.9476	86.133	33	2	2	2	
243	Spectrogram 1	1	113.245520501	113.424255227	54.836	163.066	LH1079626206.WAV	0.1787	3.2455	120.586	33	1	2	2	
244	Spectrogram 1	1	113.577456421	113.815769389	54.836	176.054	LH1079626206.WAV	0.2383	3.5774	120.586	33	2	2	2	
245	Spectrogram 1	1	113.960459405	114.079615889	50.507	147.192	LH1079626206.WAV	0.1192	3.9604	103.359	33	1	2	2	
246	Spectrogram 1	1	114.292395324	114.428574163	51.950	152.965	LH1079626206.WAV	0.1362	4.2924	103.359	33	1	2	2	
247	Spectrogram 1	1	114.607308889	114.769021260	56.279	157.294	LH1079626206.WAV	0.1617	4.6073	103.359	33	1	2	2	
248	Spectrogram 1	1	115.696739599	115.807384905	60.609	152.965	LH1079626211.WAV	0.1106	0.6967	103.359	33	2	2	2	
249	Spectrogram 1	1	117.143639760	117.279818599	41.849	154.408	LH1079626211.WAV	0.1362	2.1437	103.359	33	1	2	2	
250	Spectrogram 1	1	117.484086857	117.620265696	54.836	163.066	LH1079626211.WAV	0.1362	2.4841	103.359	33	1	2	2	
251	Spectrogram 1	1	118.437341481	118.607565029	54.836	167.395	LH1079626211.WAV	0.1702	3.4373	103.359	33	1	2	2	
252	Spectrogram 1	1	118.760766223	118.913967416	50.507	163.066	LH1079626211.WAV	0.1532	3.7608	103.359	33	1	2	2	
253	Spectrogram 1	1	119.092702142	119.279948046	57.723	154.408	LH1079626211.WAV	0.1872	4.0927	103.359	33	2	2	2	
254	Spectrogram 1	1	119.467193949	119.611883965	43.292	167.395	LH1079626211.WAV	0.1447	4.4672	103.359	33	1	2	2	
255	Spectrogram 1	1	119.782107513	119.960842239	57.723	152.965	LH1079626211.WAV	0.1787	4.7821	103.359	33	1	2	2	
256	Spectrogram 1	1	120.411934643	120.599180546	47.621	150.079	LH1079626806.WAV	0.1872	0.4119	103.359	33	1	2	2	
257	Spectrogram 1	1	120.701314675	120.914094110	57.723	163.066	LH1079626806.WAV	0.2128	0.7014	103.359	33	1	2	2	
258	Spectrogram 1	1	121.390720046	121.552432417	57.723	170.281	LH1079626806.WAV	0.1617	1.3907	120.586	33	2	2	2	
259	Spectrogram 1	1	121.722655965	121.858834804	54.836	164.509	LH1079626806.WAV	0.1362	1.7227	103.359	33	2	2	2	
260	Spectrogram 1	1	122.063103062	122.199281901	57.723	167.395	LH1079626806.WAV	0.1362	2.0632	103.359	33	1	2	2	
261	Spectrogram 1	1	122.378019168	122.556753894	56.279	154.408	LH1079626806.WAV	0.1787	2.3780	103.359	33	1	2	2	
262	Spectrogram 1	1	122.675910378	122.897200991	60.609	163.066	LH1079626806.WAV	0.2213	2.6760	103.359	33	1	2	2	
263	Spectrogram 1	1	123.578095185	123.756829911	54.836	158.737	LH1079626806.WAV	0.1787	3.5781	103.359	33	1	2	2	
264	Spectrogram 1	1	123.935564636	124.071743475	50.507	157.294	LH1079626806.WAV	0.1362	3.9356	103.359	33	1	2	2	
265	Spectrogram 1	1	124.267500556	124.412190572	41.849	152.965	LH1079626806.WAV	0.1447	4.2675	86.133	33	1	2	2	
266	Spectrogram 1	1	124.590925298	124.727104137	57.723	152.965	LH1079626806.WAV	0.1362	4.5909	103.359	33	1	2	2	
267	Spectrogram 1	1	124.871794153	124.999461814	51.950	157.294	LH1079626806.WAV	0.1277	4.8718	103.359	33	1	2	2	
268	Spectrogram 1	1	125.186707717	125.373953621	46.178	147.192	LH1079626811.WAV	0.1872	0.1867	103.359	33	1	2	2	
269	Spectrogram 1	1	125.527154814	125.654822476	50.507	154.408	LH1079626811.WAV	0.1277	0.5272	103.359	33	2	2	2	
270	Spectrogram 1	1	125.859090734	125.961224863	50.507	161.623	LH1079626811.WAV	0.1021	0.8591	103.359	33	2	2	2	
271	Spectrogram 1	1	126.429339621	126.591051992	53.393	170.281	LH1079626811.WAV	0.1617	1.4294	103.359	33	2	2	2	
272	Spectrogram 1	1	126.795320250	127.025122040	47.621	173.168	LH1079626811.WAV	0.2298	1.7954	103.359	33	2	2	2	
273	Spectrogram 1	1	127.110233815	127.254923831	53.393	155.851	LH1079626811.WAV	0.1447	2.1102	103.359	33	1	2	2	
274	Spectrogram 1	1	127.433662156	127.603885704	40.406	186.155	LH1079626811.WAV	0.1702	2.4337	103.359	33	1	2	2	
275	Spectrogram 1	1	127.808153962	127.927310446	51.950	164.509	LH1079626811.WAV	0.1192	2.8082	120.586	33	2	2	2	
276	Spectrogram 1	1	128.063489285	128.250735188	54.836	200.586	LH1079626811.WAV	0.1872	3.0635	103.359	33	1	2	2	
277	Spectrogram 1	1	128.369891672	128.557137576	56.279	164.509	LH1079626811.WAV	0.1872	3.3698	103.359	33	1	2	2	
278	Spectrogram 1	1	130.327462479	130.463641318	56.279	158.737	LH1079627406.WAV	0.1362	0.3274	103.359	33	1	2	2	
279	Spectrogram 1	1	130.880691659	131.016870498	54.836	164.509	LH1079627406.WAV	0.1362	0.8807	120.586	33	2	2	2	
280	Spectrogram 1	1	131.629675272	131.731809401	62.052	141.420	LH1079627406.WAV	0.1021	1.6297	103.359	33	3	2	2	
281	Spectrogram 1	1	131.902032949	132.063745320	56.279	154.408	LH1079627406.WAV	0.1617	1.9020	103.359	33	1	2	2	
282	Spectrogram 1	1	132.880818353	132.965930127	67.824	134.205	LH1079627406.WAV	0.0851	2.8808	103.359	33	3	2	2	
283	Spectrogram 1	1	133.144664853	133.314888401	54.836	196.257	LH1079627406.WAV	0.1702	3.1447	103.359	33	2	2	2	
284	Spectrogram 1	1	133.417022530	133.570223724	49.064	158.737	LH1079627406.WAV	0.1532	3.4170	120.586	33	2	2	2	
285	Spectrogram 1	1	134.387296757	134.531986773	51.950	163.066	LH1079627406.WAV	0.1447	4.3873	103.359	33	1	2	2	
286	Spectrogram 1	1	134.736255031	134.889456224	59.166	168.838	LH1079627406.WAV	0.1532	4.7363	103.359	33	2	2	2	
287	Spectrogram 1	1	135.068190950	135.170325079	38.963	158.737	LH1079627411.WAV	0.1021	0.0681	103.359	33	1	2	2	
288	Spectrogram 1	1	135.357570983	135.459705112	66.381	147.192	LH1079627411.WAV	0.1021	0.3576	103.359	33	2	2	2	
289	Spectrogram 1	1	135.885263983	135.953353402	62.052	147.192	LH1079627411.WAV	0.0681	0.8853	103.359	33	3	2	2	
290	Spectrogram 1	1	136.021442821	136.200177547	54.836	155.851	LH1079627411.WAV	0.1787	1.0214	120.586	33	1	2	2	
291	Spectrogram 1	1	136.370401096	136.481046402	51.950	152.965	LH1079627411.WAV	0.1106	1.3704	103.359	33	1	2	2	
292	Spectrogram 1	1	136.676803483	136.821493499	59.166	157.294	LH1079627411.WAV	0.1447	1.6768	103.359	33	1	2	2	
293	Spectrogram 1	1	136.966183515	137.119384709	59.166	157.294	LH1079627411.WAV	0.1532	1.9662	103.359	33	2	2	2	
294	Spectrogram 1	1	137.247052370	137.391742386	53.393	152.965	LH1079627411.WAV	0.1447	2.2471	103.359	33	1	2	2	
295	Spectrogram 1	1	137.527921225	137.757723015	51.950	160.180	LH1079627411.WAV	0.2298	2.5279	103.359	33	2	2	2	
296	Spectrogram 1	1	137.834323612	138.047103048	11.545	191.927	LH1079627411.WAV	0.2128	2.8344	103.359	33	1	2	2	
297	Spectrogram 1	1	138.166259532	138.344994258	67.824	165.952	LH1079627411.WAV	0.1787	3.1662	120.586	33	1	2	2	
298	Spectrogram 1	1	138.523728983	138.659907822	54.836	144.306	LH1079627411.WAV	0.1362	3.5237	103.359	33	2	2	2	
299	Spectrogram 1	1	139.111003300	139.238670962	62.052	157.294	LH1079627411.WAV	0.1277	4.1110	103.359	33	2	2	2	
300	Spectrogram 1	1	139.442939220	139.587629236	50.507	147.192	LH1079627411.WAV	0.1447	4.4430	86.133	33	2	2	2	
301	Spectrogram 1	1	140.549392285	140.685571123	54.836	174.611	LH1079628006.WAV	0.1362	0.5494	103.359	33	1	2	2	
302	Spectrogram 1	1	140.847283494	140.991973511	56.279	148.635	LH1079628006.WAV	0.1447	0.8473	103.359	33	1	2	2	
303	Spectrogram 1	1	141.809046543	141.962247737	53.393	180.383	LH1079628006.WAV	0.1532	1.8091	103.359	33	1	2	2	
304	Spectrogram 1	1	142.183538350	142.362273075	53.393	163.066	LH1079628006.WAV	0.1787	2.1836	103.359	33	1	2	2	
305	Spectrogram 1	1	142.830387834	142.983589027	36.077	151.522	LH1079628006.WAV	0.1532	2.8304	120.586	33	1	2	2	
306	Spectrogram 1	1	143.170834930	143.460214963	50.507	170.281	LH1079628006.WAV	0.2894	3.1709	103.359	33	1	2	2	
307	Spectrogram 1	1	143.502770850	143.596393802	51.950	145.749	LH1079628006.WAV	0.0936	3.5027	103.359	33	2	2	2	
308	Spectrogram 1	1	143.987907963	144.158131511	64.938	157.294	LH1079628006.WAV	0.1702	3.9879	103.359	33	2	2	2	
309	Spectrogram 1	1	144.302821528	144.473045076	37.520	161.623	LH1079628006.WAV	0.1702	4.3028	103.359	33	2	2	2	
310	Spectrogram 1	1	144.583690382	144.839025705	49.064	173.168	LH1079628006.WAV	0.2553	4.5837	103.359	33	1	2	2	
311	Spectrogram 1	1	145.613542850	145.775255221	53.393	193.370	LH1079628011.WAV	0.1617	0.6135	103.359	33	1	2	2	
312	Spectrogram 1	1	145.971012302	146.158258205	43.292	168.838	LH1079628011.WAV	0.1872	0.9710	103.359	33	1	2	2	
313	Spectrogram 1	1	146.575308125	146.779576383	51.950	216.459	LH1079628011.WAV	0.2043	1.5753	103.359	33	1	2	2	
314	Spectrogram 1	1	146.915755222	147.094489948	57.723	173.168	LH1079628011.WAV	0.1787	1.9158	103.359	33	1	2	2	
315	Spectrogram 1	1	147.247691141	147.392381157	57.723	151.522	LH1079628011.WAV	0.1447	2.2477	103.359	33	1	2	2	
316	Spectrogram 1	1	147.596649416	147.758361787	47.621	157.294	LH1079628011.WAV	0.1617	2.5966	103.359	33	1	2	2	
317	Spectrogram 1	1	148.260521254	148.362655384	40.406	200.586	LH1079628011.WAV	0.1021	3.2605	103.359	33	1	2	2	
318	Spectrogram 1	1	149.060571932	149.247817835	54.836	150.079	LH1079628011.WAV	0.1872	4.0605	103.359	33	2	2	2	
319	Spectrogram 1	1	149.324418432	149.469108448	46.178	148.635	LH1079628011.WAV	0.1447	4.3244	120.586	33	2	2	2	
320	Spectrogram 1	1	149.656354352	149.758488481	63.495	147.192	LH1079628011.WAV	0.1021	4.6563	103.359	33	2	2	2	
321	Spectrogram 1	1	152.124598666	152.226732795	72.153	137.091	LH1079628606.WAV	0.1021	2.1246	103.359	33	3	2	2	
322	Spectrogram 1	1	159.188879317	159.282502268	66.381	145.749	LH1079628611.WAV	0.0936	4.1889	103.359	33	2	2	2	
323	Spectrogram 1	1	160.303843559	160.465555930	57.723	163.066	LH1079629206.WAV	0.1617	0.3039	103.359	33	1	2	2	
324	Spectrogram 1	1	160.652801833	160.814514204	57.723	164.509	LH1079629206.WAV	0.1617	0.6528	120.586	33	1	2	2	
325	Spectrogram 1	1	160.942181865	161.044315994	63.495	148.635	LH1079629206.WAV	0.1021	0.9422	86.133	33	3	2	2	
326	Spectrogram 1	1	161.052827172	161.214539543	47.621	151.522	LH1079629206.WAV	0.1617	1.0528	103.359	33	1	2	2	
327	Spectrogram 1	1	161.682654301	161.861389027	38.963	158.737	LH1079629206.WAV	0.1787	1.6827	103.359	33	1	2	2	
328	Spectrogram 1	1	163.057199052	163.278489665	50.507	145.749	LH1079629206.WAV	0.2213	3.0571	103.359	33	1	2	2	
329	Spectrogram 1	1	163.397646149	163.559358520	50.507	147.192	LH1079629206.WAV	0.1617	3.3976	103.359	33	1	2	2	
330	Spectrogram 1	1	164.163652117	164.248763891	73.596	134.205	LH1079629206.WAV	0.0851	4.1636	103.359	33	3	2	2	
331	Spectrogram 1	1	166.112711747	166.240379408	44.735	161.623	LH1079629211.WAV	0.1277	1.1127	103.359	33	1	2	2	
332	Spectrogram 1	1	166.257401763	166.351024714	69.267	148.635	LH1079629211.WAV	0.0936	1.2574	103.359	33	2	2	2	
333	Spectrogram 1	1	167.006385376	167.176608924	44.735	199.143	LH1079629211.WAV	0.1702	2.0063	120.586	33	1	2	2	
334	Spectrogram 1	1	167.346832473	167.568123086	40.406	171.724	LH1079629211.WAV	0.2213	2.3468	103.359	33	1	2	2	
335	Spectrogram 1	1	167.721324279	167.874525473	37.520	167.395	LH1079629211.WAV	0.1532	2.7213	103.359	33	1	2	2	
336	Spectrogram 1	1	168.095816086	168.240506102	56.279	148.635	LH1079629211.WAV	0.1447	3.0958	103.359	33	2	2	2	
337	Spectrogram 1	1	168.410730712	168.555420728	51.950	155.851	LH1079629211.WAV	0.1447	3.4108	103.359	33	1	2	2	
338	Spectrogram 1	1	168.614998970	168.819267228	37.520	152.965	LH1079629211.WAV	0.2043	3.6150	103.359	33	1	2	2	
339	Spectrogram 1	1	168.929912535	169.066091373	51.950	161.623	LH1079629211.WAV	0.1362	3.9299	103.359	33	1	2	2	
340	Spectrogram 1	1	169.278870809	169.491650244	43.292	176.054	LH1079629211.WAV	0.2128	4.2789	103.359	33	1	2	2	
341	Spectrogram 1	1	169.619317906	169.806563809	62.052	160.180	LH1079629211.WAV	0.1872	4.6193	120.586	33	2	2	2	
342	Spectrogram 1	1	170.453413293	170.640659196	44.735	190.484	LH1079629806.WAV	0.1872	0.4534	103.359	33	1	2	2	
343	Spectrogram 1	1	170.844927455	171.006639826	44.735	187.598	LH1079629806.WAV	0.1617	0.8449	120.586	33	1	2	2	
344	Spectrogram 1	1	171.193885729	171.347086922	53.393	163.066	LH1079629806.WAV	0.1532	1.1939	103.359	33	2	2	2	
345	Spectrogram 1	1	171.534332826	171.619444600	60.609	155.851	LH1079629806.WAV	0.0851	1.5344	103.359	33	1	2	2	
346	Spectrogram 1	1	171.619444600	171.730089906	59.166	147.192	LH1079629806.WAV	0.1106	1.6195	103.359	33	1	2	2	
347	Spectrogram 1	1	171.874779923	172.002447584	57.723	158.737	LH1079629806.WAV	0.1277	1.8748	103.359	33	1	2	2	
348	Spectrogram 1	1	172.002447584	172.096070535	57.723	150.079	LH1079629806.WAV	0.0936	2.0025	103.359	33	1	2	2	
349	Spectrogram 1	1	172.283316439	172.436517632	54.836	157.294	LH1079629806.WAV	0.1532	2.2833	103.359	33	1	2	2	
350	Spectrogram 1	1	172.513120137	172.683343685	50.507	148.635	LH1079629806.WAV	0.1702	2.5132	103.359	33	1	2	2	
351	Spectrogram 1	1	172.887611943	173.040813137	57.723	161.623	LH1079629806.WAV	0.1532	2.8876	103.359	33	1	2	2	
352	Spectrogram 1	1	173.176991976	173.313170814	49.064	150.079	LH1079629806.WAV	0.1362	3.1770	103.359	33	1	2	2	
353	Spectrogram 1	1	173.440838476	173.653617911	49.064	148.635	LH1079629806.WAV	0.2128	3.4408	103.359	33	2	2	2	
354	Spectrogram 1	1	173.823841460	173.900442056	47.621	152.965	LH1079629806.WAV	0.0766	3.8238	103.359	33	1	2	2	
355	Spectrogram 1	1	173.900442056	174.019598540	51.950	147.192	LH1079629806.WAV	0.1192	3.9005	103.359	33	1	2	2	
356	Spectrogram 1	1	174.130243847	174.300467395	54.836	167.395	LH1079629806.WAV	0.1702	4.1303	120.586	33	1	2	2	
357	Spectrogram 1	1	174.428135057	174.615380960	57.723	157.294	LH1079629806.WAV	0.1872	4.4281	103.359	33	2	2	2	
358	Spectrogram 1	1	174.734537444	174.887738637	57.723	167.395	LH1079629806.WAV	0.1532	4.7346	86.133	33	2	2	2	
359	Spectrogram 1	1	175.100518073	175.211163379	60.609	154.408	LH1079629811.WAV	0.1106	0.1006	86.133	33	2	2	2	
360	Spectrogram 1	1	175.994191702	176.241015847	51.950	155.851	LH1079629811.WAV	0.2468	0.9942	103.359	33	1	2	2	
361	Spectrogram 1	1	175.696300492	175.772901089	77.925	144.306	LH1079629811.WAV	0.0766	0.6963	103.359	33	3	2	2	
362	Spectrogram 1	1	176.317616444	176.555929412	56.279	193.370	LH1079629811.WAV	0.2383	1.3176	103.359	33	1	2	2	
363	Spectrogram 1	1	176.726154128	176.802754725	54.836	151.522	LH1079629811.WAV	0.0766	1.7262	103.359	33	2	2	2	
364	Spectrogram 1	1	176.819777079	176.913400031	53.393	142.863	LH1079629811.WAV	0.0936	1.8197	103.359	33	2	2	2	
365	Spectrogram 1	1	177.075112402	177.160224176	51.950	155.851	LH1079629811.WAV	0.0851	2.0751	103.359	33	1	2	2	
366	Spectrogram 1	1	177.160224176	177.304914192	50.507	160.180	LH1079629811.WAV	0.1447	2.1602	103.359	33	1	2	2	
367	Spectrogram 1	1	177.424070676	177.628338934	49.064	184.712	LH1079629811.WAV	0.2043	2.4240	103.359	33	1	2	2	
368	Spectrogram 1	1	177.713450709	177.926230144	54.836	158.737	LH1079629811.WAV	0.2128	2.7135	103.359	33	1	2	2	
369	Spectrogram 1	1	177.994319564	178.121987225	56.279	144.306	LH1079629811.WAV	0.1277	2.9943	103.359	33	1	2	2	
370	Spectrogram 1	1	178.224121354	178.385833725	57.723	155.851	LH1079629811.WAV	0.1617	3.2241	103.359	33	1	2	2	
371	Spectrogram 1	1	178.547546096	178.717769644	50.507	152.965	LH1079629811.WAV	0.1702	3.5475	103.359	33	1	2	2	
372	Spectrogram 1	1	178.947571435	179.083750273	57.723	157.294	LH1079629811.WAV	0.1362	3.9476	103.359	33	1	2	2	
373	Spectrogram 1	1	179.262484999	179.398663838	54.836	152.965	LH1079629811.WAV	0.1362	4.2625	103.359	33	1	2	2	
374	Spectrogram 1	1	179.534842677	179.756133290	51.950	181.826	LH1079629811.WAV	0.2213	4.5348	103.359	33	1	2	2	
375	Spectrogram 1	1	181.705197683	181.815842990	56.279	152.965	LH1079630406.WAV	0.1106	1.7052	120.586	33	2	2	2	
376	Spectrogram 1	1	182.054155957	182.198845973	51.950	161.623	LH1079630406.WAV	0.1447	2.0542	103.359	33	1	2	2	
377	Spectrogram 1	1	182.462692474	182.607382490	64.938	155.851	LH1079630406.WAV	0.1447	2.4627	103.359	33	2	2	2	
378	Spectrogram 1	1	182.871228990	183.032941361	51.950	164.509	LH1079630406.WAV	0.1617	2.8712	103.359	33	2	2	2	
379	Spectrogram 1	1	183.211676087	183.339343748	56.279	161.623	LH1079630406.WAV	0.1277	3.2117	120.586	33	2	2	2	
380	Spectrogram 1	1	183.518078474	183.620212603	57.723	161.623	LH1079630406.WAV	0.1021	3.5180	103.359	33	2	2	2	
381	Spectrogram 1	1	183.858525571	183.986193232	54.836	152.965	LH1079630406.WAV	0.1277	3.8585	103.359	33	2	2	2	
382	Spectrogram 1	1	184.198972668	184.309617974	53.393	155.851	LH1079630406.WAV	0.1106	4.1990	103.359	33	2	2	2	
383	Spectrogram 1	1	184.505375055	184.658576248	53.393	152.965	LH1079630406.WAV	0.1532	4.5053	103.359	33	2	2	2	
384	Spectrogram 1	1	184.794755087	184.964978635	51.950	152.965	LH1079630406.WAV	0.1702	4.7948	103.359	33	2	2	2	
385	Spectrogram 1	1	185.126691006	185.262869845	43.292	161.623	LH1079630411.WAV	0.1362	0.1266	86.133	33	2	2	2	
386	Spectrogram 1	1	185.467138103	185.611828119	53.393	191.927	LH1079630411.WAV	0.1447	0.4671	103.359	33	2	2	2	
387	Spectrogram 1	1	187.322574781	187.450242443	59.166	152.965	LH1079630411.WAV	0.1277	2.3226	86.133	33	3	2	2	
388	Spectrogram 1	1	187.680044233	187.833245427	44.735	196.257	LH1079630411.WAV	0.1532	2.6800	103.359	33	1	2	2	
389	Spectrogram 1	1	188.011980152	188.139647814	53.393	158.737	LH1079630411.WAV	0.1277	3.0120	120.586	33	1	2	2	
390	Spectrogram 1	1	188.335404894	188.463072556	60.609	151.522	LH1079630411.WAV	0.1277	3.3354	103.359	33	2	2	2	
391	Spectrogram 1	1	188.684363169	188.777986120	57.723	176.054	LH1079630411.WAV	0.0936	3.6844	86.133	33	2	2	2	
392	Spectrogram 1	1	189.578042197	189.722732213	57.723	155.851	LH1079630411.WAV	0.1447	4.5780	86.133	33	2	2	2	
393	Spectrogram 1	1	190.650450552	190.769607036	54.836	196.257	LH1079631006.WAV	0.1192	0.6505	103.359	33	1	2	2	
394	Spectrogram 1	1	191.007920004	191.135587665	47.621	158.737	LH1079631006.WAV	0.1277	1.0079	120.586	33	2	2	2	
395	Spectrogram 1	1	191.339855923	191.433478875	56.279	155.851	LH1079631006.WAV	0.0936	1.3399	103.359	33	2	2	2	
396	Spectrogram 1	1	191.688814197	191.842015391	62.052	199.143	LH1079631006.WAV	0.1532	1.6888	103.359	33	1	2	2	
397	Spectrogram 1	1	191.986705407	192.156928956	53.393	151.522	LH1079631006.WAV	0.1702	1.9867	86.133	33	2	2	2	
398	Spectrogram 1	1	192.956979633	193.135714359	56.279	155.851	LH1079631006.WAV	0.1787	2.9570	103.359	33	2	2	2	
399	Spectrogram 1	1	193.322960262	193.442116746	70.710	158.737	LH1079631006.WAV	0.1192	3.3230	120.586	33	2	2	2	
400	Spectrogram 1	1	193.637873827	193.799586198	49.064	158.737	LH1079631006.WAV	0.1617	3.6379	103.359	33	2	2	2	
401	Spectrogram 1	1	193.944276214	194.114499762	54.836	164.509	LH1079631006.WAV	0.1702	3.9443	103.359	33	1	2	2	
402	Spectrogram 1	1	194.293234488	194.454946859	50.507	155.851	LH1079631006.WAV	0.1617	4.2932	86.133	33	2	2	2	
403	Spectrogram 1	1	194.616659230	194.795393956	56.279	154.408	LH1079631006.WAV	0.1787	4.6167	103.359	33	1	2	2	
404	Spectrogram 1	1	195.365642843	195.501821682	53.393	190.484	LH1079631011.WAV	0.1362	0.3656	120.586	33	2	2	2	
405	Spectrogram 1	1	195.731623473	195.867802311	59.166	193.370	LH1079631011.WAV	0.1362	0.7316	103.359	33	2	2	2	
406	Spectrogram 1	1	196.072070569	196.242294118	57.723	193.370	LH1079631011.WAV	0.1702	1.0721	103.359	33	1	2	2	
407	Spectrogram 1	1	196.421028844	196.582741215	59.166	199.143	LH1079631011.WAV	0.1617	1.4210	103.359	31	2	2	2	
408	Spectrogram 1	1	196.752964763	196.889143602	60.609	160.180	LH1079631011.WAV	0.1362	1.7529	103.359	33	2	2	2	
409	Spectrogram 1	1	197.050855973	197.212568344	57.723	163.066	LH1079631011.WAV	0.1617	2.0509	103.359	33	2	2	2	
410	Spectrogram 1	1	197.706221398	197.825377882	59.166	151.522	LH1079631011.WAV	0.1192	2.7062	103.359	33	2	2	2	
411	Spectrogram 1	1	198.080713205	198.199869689	54.836	155.851	LH1079631011.WAV	0.1192	3.0807	103.359	33	2	2	2	
412	Spectrogram 1	1	198.438182656	198.599895027	54.836	158.737	LH1079631011.WAV	0.1617	3.4382	103.359	33	2	2	2	
