Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
206	Spectrogram 1	1	172.062035969	172.172681276	54.836	152.965	LH1079589606.WAV	0.1106	2.0620	86.133	33	2	2	2	
207	Spectrogram 1	1	172.206725985	172.317371292	51.950	161.623	LH1079589606.WAV	0.1106	2.2067	120.586	33	2	2	2	
208	Spectrogram 1	1	172.564196709	172.708886725	69.267	158.737	LH1079589606.WAV	0.1447	2.5642	120.586	33	2	2	2	
209	Spectrogram 1	1	173.057844999	173.177001483	54.836	155.851	LH1079589606.WAV	0.1192	3.0578	103.359	33	2	2	2	
210	Spectrogram 1	1	173.857895677	174.028119225	60.609	173.168	LH1079589606.WAV	0.1702	3.8579	120.586	33	1	2	2	
211	Spectrogram 1	1	174.172809241	174.300476903	67.824	164.509	LH1079589606.WAV	0.1277	4.1728	120.586	33	1	2	2	
212	Spectrogram 1	1	175.372885258	175.517575274	63.495	164.509	LH1079589611.WAV	0.1447	0.3729	103.359	33	2	2	2	
213	Spectrogram 1	1	176.155913581	176.402737726	49.064	160.180	LH1079589611.WAV	0.2468	1.1559	103.359	33	1	2	2	
214	Spectrogram 1	1	176.428271258	176.572961274	51.950	163.066	LH1079589611.WAV	0.1447	1.4282	103.359	33	1	2	2	
215	Spectrogram 1	1	176.768718355	176.887874839	72.153	158.737	LH1079589611.WAV	0.1192	1.7687	103.359	33	2	2	2	
216	Spectrogram 1	1	178.760336732	178.879493216	57.723	150.079	LH1079589611.WAV	0.1192	3.7603	120.586	33	2	2	2	
217	Spectrogram 1	1	179.066739119	179.228451490	64.938	161.623	LH1079589611.WAV	0.1617	4.0668	120.586	33	2	2	2	
218	Spectrogram 1	1	179.636988006	179.798700377	60.609	158.737	LH1079589611.WAV	0.1617	4.6370	103.359	33	2	2	2	
219	Spectrogram 1	1	179.849767442	179.977435103	31.747	152.965	LH1079589611.WAV	0.1277	4.8498	120.586	33	1	2	2	
220	Spectrogram 1	1	190.335546177	190.471725015	54.836	154.408	LH1079590806.WAV	0.1362	0.3356	103.359	33	2	2	2	
221	Spectrogram 1	1	190.641948564	190.837705644	57.723	157.294	LH1079590806.WAV	0.1958	0.6420	103.359	33	1	2	2	
222	Spectrogram 1	1	191.510088661	191.637756322	59.166	145.749	LH1079590806.WAV	0.1277	1.5101	103.359	33	2	2	2	
223	Spectrogram 1	1	191.901602822	191.978203419	54.836	148.635	LH1079590806.WAV	0.0766	1.9016	103.359	33	2	2	2	
224	Spectrogram 1	1	192.097359903	192.233538742	53.393	151.522	LH1079590806.WAV	0.1362	2.0974	86.133	33	2	2	2	
225	Spectrogram 1	1	192.242049919	192.327161693	49.064	152.965	LH1079590806.WAV	0.0851	2.2421	103.359	33	2	2	2	
226	Spectrogram 1	1	193.042100597	193.203812968	64.938	165.952	LH1079590806.WAV	0.1617	3.0421	120.586	33	2	2	2	
227	Spectrogram 1	1	193.442125935	193.595327129	60.609	168.838	LH1079590806.WAV	0.1532	3.4422	120.586	33	2	2	2	
228	Spectrogram 1	1	193.654907065	193.782574726	56.279	148.635	LH1079590806.WAV	0.1277	3.6549	86.133	33	2	2	2	
229	Spectrogram 1	1	193.799597081	193.944287097	56.279	148.635	LH1079590806.WAV	0.1447	3.7995	120.586	33	2	2	2	
230	Spectrogram 1	1	194.071954758	194.191111242	60.609	158.737	LH1079590806.WAV	0.1192	4.0720	120.586	33	2	2	2	
231	Spectrogram 1	1	194.335801258	194.471980097	51.950	148.635	LH1079590806.WAV	0.1362	4.3358	120.586	33	2	2	2	
232	Spectrogram 1	1	194.514535984	194.752848952	56.279	158.737	LH1079590806.WAV	0.2383	4.5145	103.359	33	1	2	2	
233	Spectrogram 1	1	194.778382484	194.914561323	59.166	161.623	LH1079590806.WAV	0.1362	4.7783	103.359	33	2	2	2	
234	Spectrogram 1	1	195.442254323	195.620989049	60.609	164.509	LH1079590811.WAV	0.1787	0.4423	120.586	33	2	2	2	
235	Spectrogram 1	1	195.927391436	196.063570275	56.279	160.180	LH1079590811.WAV	0.1362	0.9274	120.586	33	2	2	2	
236	Spectrogram 1	1	196.284860888	196.463595614	66.381	150.079	LH1079590811.WAV	0.1787	1.2848	103.359	33	2	2	2	
237	Spectrogram 1	1	196.710419759	196.829576243	59.166	158.737	LH1079590811.WAV	0.1192	1.7104	103.359	33	1	2	2	
238	Spectrogram 1	1	198.710546453	198.940348243	57.723	160.180	LH1079590811.WAV	0.2298	3.7105	103.359	33	1	2	2	
239	Spectrogram 1	1	200.906435733	201.008569862	57.723	164.509	LH1079591406.WAV	0.1021	0.9065	103.359	33	1	2	2	
240	Spectrogram 1	1	202.183112346	202.268224120	60.609	134.205	LH1079591406.WAV	0.0851	2.1831	103.359	33	3	2	2	
241	Spectrogram 1	1	202.327802362	202.429936491	77.925	151.522	LH1079591406.WAV	0.1021	2.3278	120.586	33	2	2	2	
242	Spectrogram 1	1	211.392211821	211.545413015	54.836	168.838	LH1079592006.WAV	0.1532	1.3922	103.359	33	1	2	2	
243	Spectrogram 1	1	215.000951048	215.154152242	51.950	152.965	LH1079592011.WAV	0.1532	0.0009	103.359	33	1	2	2	
244	Spectrogram 1	1	215.375444019	215.554178745	40.406	164.509	LH1079592011.WAV	0.1787	0.3754	86.133	33	2	2	2	
245	Spectrogram 1	1	215.749935826	215.920159374	53.393	151.522	LH1079592011.WAV	0.1702	0.7499	103.359	33	1	2	2	
246	Spectrogram 1	1	216.039315858	216.209539406	63.495	157.294	LH1079592011.WAV	0.1702	1.0393	103.359	33	1	2	2	
247	Spectrogram 1	1	217.852198766	217.971355250	59.166	129.876	LH1079592011.WAV	0.1192	2.8522	103.359	33	2	2	2	
248	Spectrogram 1	1	230.635996675	230.780686691	59.166	158.737	LH1079593206.WAV	0.1447	0.6359	103.359	33	2	2	2	
249	Spectrogram 1	1	230.891331997	231.027510836	60.609	150.079	LH1079593206.WAV	0.1362	0.8914	120.586	33	2	2	2	
250	Spectrogram 1	1	231.189223207	231.333913223	56.279	155.851	LH1079593206.WAV	0.1447	1.1892	103.359	33	2	2	2	
251	Spectrogram 1	1	231.716916207	231.810539159	72.153	145.749	LH1079593206.WAV	0.0936	1.7169	120.586	33	2	2	2	
252	Spectrogram 1	1	232.091408014	232.219075675	67.824	147.192	LH1079593206.WAV	0.1277	2.0914	103.359	33	2	2	2	
253	Spectrogram 1	1	232.568033949	232.712723965	54.836	163.066	LH1079593206.WAV	0.1447	2.5680	103.359	33	2	2	2	
254	Spectrogram 1	1	233.334039917	233.453196401	63.495	148.635	LH1079593206.WAV	0.1192	3.3340	103.359	33	3	2	2	
255	Spectrogram 1	1	233.538308175	233.691509369	46.178	157.294	LH1079593206.WAV	0.1532	3.5383	103.359	33	2	2	2	
256	Spectrogram 1	1	233.717042901	233.836199385	62.052	147.192	LH1079593206.WAV	0.1192	3.7170	103.359	33	2	2	2	
257	Spectrogram 1	1	234.134090595	234.278780611	54.836	157.294	LH1079593206.WAV	0.1447	4.1341	120.586	33	2	2	2	
258	Spectrogram 1	1	234.389425917	234.508582401	62.052	151.522	LH1079593206.WAV	0.1192	4.3895	103.359	33	2	2	2	
259	Spectrogram 1	1	234.610716530	234.738384192	43.292	157.294	LH1079593206.WAV	0.1277	4.6108	103.359	33	2	2	2	
260	Spectrogram 1	1	234.814984789	234.925630095	56.279	154.408	LH1079593206.WAV	0.1106	4.8150	103.359	33	2	2	2	
261	Spectrogram 1	1	235.053297756	235.172454240	47.621	151.522	LH1079593211.WAV	0.1192	0.0533	120.586	33	2	2	2	
262	Spectrogram 1	1	235.249054837	235.359700144	56.279	147.192	LH1079593211.WAV	0.1106	0.2491	103.359	33	2	2	2	
263	Spectrogram 1	1	235.427789563	235.580990756	47.621	155.851	LH1079593211.WAV	0.1532	0.4278	103.359	33	2	2	2	
264	Spectrogram 1	1	235.657591353	235.768236660	57.723	151.522	LH1079593211.WAV	0.1106	0.6576	120.586	33	1	2	2	
265	Spectrogram 1	1	235.912926676	236.049105515	57.723	163.066	LH1079593211.WAV	0.1362	0.9129	120.586	33	1	2	2	
266	Spectrogram 1	1	236.083150224	236.227840241	54.836	150.079	LH1079593211.WAV	0.1447	1.0831	103.359	33	2	2	2	
267	Spectrogram 1	1	240.381298739	240.594078175	59.166	150.079	LH1079593806.WAV	0.2128	0.3813	103.359	33	2	2	2	
268	Spectrogram 1	1	244.160265008	244.321977379	54.836	148.635	LH1079593806.WAV	0.1617	4.1603	103.359	33	2	2	2	
269	Spectrogram 1	1	247.241311234	247.403023605	62.052	151.522	LH1079593811.WAV	0.1617	2.2413	120.586	33	2	2	2	
270	Spectrogram 1	1	254.143879831	254.297081025	60.609	144.306	LH1079594406.WAV	0.1532	4.1439	103.359	33	2	2	2	
271	Spectrogram 1	1	257.139815348	257.284505365	51.950	148.635	LH1079594411.WAV	0.1447	2.1398	103.359	33	2	2	2	
272	Spectrogram 1	1	257.531329510	257.650485994	56.279	141.420	LH1079594411.WAV	0.1192	2.5313	103.359	33	2	2	2	
273	Spectrogram 1	1	259.020785559	259.191009107	56.279	151.522	LH1079594411.WAV	0.1702	4.0207	103.359	33	2	2	2	
274	Spectrogram 1	1	282.069060493	282.239284041	62.052	148.635	LH1079596206.WAV	0.1702	2.0690	103.359	33	2	2	2	
275	Spectrogram 1	1	282.375462880	282.545686428	69.267	139.977	LH1079596206.WAV	0.1702	2.3755	103.359	33	3	2	2	
276	Spectrogram 1	1	283.907474816	284.009608945	59.166	144.306	LH1079596206.WAV	0.1021	3.9075	103.359	33	2	2	2	
277	Spectrogram 1	1	284.511768413	284.588369010	57.723	135.648	LH1079596206.WAV	0.0766	4.5118	103.359	33	2	2	2	
278	Spectrogram 1	1	285.005416703	285.150106719	67.824	147.192	LH1079596211.WAV	0.1447	0.0054	103.359	33	2	2	2	
279	Spectrogram 1	1	285.205429373	285.328841445	73.596	151.522	LH1079596211.WAV	0.1234	0.2054	120.586	33	3	2	2	
280	Spectrogram 1	1	292.248431237	292.384610075	63.495	147.192	LH1079596806.WAV	0.1362	2.2484	103.359	33	2	2	2	
281	Spectrogram 1	1	293.414462543	293.559152560	53.393	151.522	LH1079596806.WAV	0.1447	3.4145	103.359	33	2	2	2	
282	Spectrogram 1	1	297.465785012	297.559407963	73.596	144.306	LH1079596811.WAV	0.0936	2.4658	103.359	33	3	2	2	
283	Spectrogram 1	1	299.125464609	299.244621093	62.052	145.749	LH1079596811.WAV	0.1192	4.1255	103.359	33	2	2	2	
284	Spectrogram 1	1	401.846916177	401.966072661	62.052	139.977	LH1079603406.WAV	0.1192	1.8469	103.359	33	2	2	2	
285	Spectrogram 1	1	402.391631532	402.544832725	54.836	158.737	LH1079603406.WAV	0.1532	2.3916	103.359	33	1	2	2	
286	Spectrogram 1	1	402.927835709	403.098059258	66.381	152.965	LH1079603406.WAV	0.1702	2.9279	103.359	33	2	2	2	
287	Spectrogram 1	1	404.161956436	404.315157629	59.166	152.965	LH1079603406.WAV	0.1532	4.1619	103.359	33	1	2	2	
288	Spectrogram 1	1	406.740843194	406.859999678	60.609	152.965	LH1079603411.WAV	0.1192	1.7408	103.359	33	2	2	2	
289	Spectrogram 1	1	407.234491485	407.336625614	59.166	150.079	LH1079603411.WAV	0.1021	2.2345	103.359	33	1	2	2	
290	Spectrogram 1	1	407.600472114	407.745162130	56.279	151.522	LH1079603411.WAV	0.1447	2.6005	103.359	33	2	2	2	
291	Spectrogram 1	1	413.549791166	413.677458827	56.279	148.635	LH1079604006.WAV	0.1277	3.5498	103.359	33	2	2	2	
292	Spectrogram 1	1	421.482214768	421.584348897	54.836	139.977	LH1079604606.WAV	0.1021	1.4822	86.133	33	2	2	2	
293	Spectrogram 1	1	424.316436850	424.401548624	56.279	142.863	LH1079604606.WAV	0.0851	4.3164	103.359	33	2	2	2	
294	Spectrogram 1	1	424.886685737	424.980308688	64.938	147.192	LH1079604606.WAV	0.0936	4.8867	103.359	33	2	2	2	
295	Spectrogram 1	1	439.125896043	439.245052527	56.279	147.192	LH1079605211.WAV	0.1192	4.1259	103.359	33	2	2	2	
296	Spectrogram 1	1	454.675825873	454.812004712	54.836	170.281	LH1079606406.WAV	0.1362	4.6759	103.359	33	2	2	2	
297	Spectrogram 1	1	463.621080012	463.723214141	51.950	151.522	LH1079607006.WAV	0.1021	3.6211	86.133	33	2	2	2	
298	Spectrogram 1	1	471.536478825	471.638612954	60.609	155.851	LH1079607606.WAV	0.1021	1.5365	103.359	33	2	2	2	
299	Spectrogram 1	1	472.472708341	472.659954245	49.064	170.281	LH1079607606.WAV	0.1872	2.4727	103.359	33	2	2	2	
300	Spectrogram 1	1	473.051468406	473.179136067	70.710	147.192	LH1079607606.WAV	0.1277	3.0515	103.359	33	2	2	2	
301	Spectrogram 1	1	473.400426680	473.562139051	60.609	163.066	LH1079607606.WAV	0.1617	3.4005	103.359	33	2	2	2	
302	Spectrogram 1	1	473.749384955	473.868541438	54.836	151.522	LH1079607606.WAV	0.1192	3.7494	103.359	33	2	2	2	
303	Spectrogram 1	1	474.200477358	474.353678552	62.052	154.408	LH1079607606.WAV	0.1532	4.2005	120.586	33	2	2	2	
304	Spectrogram 1	1	477.026192496	477.170882512	57.723	147.192	LH1079607611.WAV	0.1447	2.0262	86.133	33	2	2	2	
305	Spectrogram 1	1	478.779495045	478.915673884	64.938	142.863	LH1079607611.WAV	0.1362	3.7795	103.359	33	2	2	2	
306	Spectrogram 1	1	479.307188045	479.443366884	51.950	152.965	LH1079607611.WAV	0.1362	4.3071	86.133	33	2	2	2	
307	Spectrogram 1	1	479.502945126	479.588056900	64.938	147.192	LH1079607611.WAV	0.0851	4.5029	103.359	33	2	2	2	
308	Spectrogram 1	1	480.609398191	480.754088207	51.950	145.749	LH1079608206.WAV	0.1447	0.6094	86.133	33	1	2	2	
309	Spectrogram 1	1	480.788135881	480.864736477	59.166	148.635	LH1079608206.WAV	0.0766	0.7881	103.359	33	2	2	2	
310	Spectrogram 1	1	480.966870607	481.103049445	54.836	145.749	LH1079608206.WAV	0.1362	0.9669	86.133	33	2	2	2	
311	Spectrogram 1	1	481.920122478	482.098857204	44.735	150.079	LH1079608206.WAV	0.1787	1.9201	86.133	33	1	2	2	
312	Spectrogram 1	1	482.286103107	482.422281946	44.735	147.192	LH1079608206.WAV	0.1362	2.2861	86.133	33	1	2	2	
313	Spectrogram 1	1	482.949974946	483.086153784	51.950	151.522	LH1079608206.WAV	0.1362	2.9500	86.133	33	2	2	2	
314	Spectrogram 1	1	483.281910865	483.401067349	44.735	152.965	LH1079608206.WAV	0.1192	3.2819	86.133	33	1	2	2	
315	Spectrogram 1	1	484.167073317	484.286229801	54.836	147.192	LH1079608206.WAV	0.1192	4.1671	103.359	33	2	2	2	
316	Spectrogram 1	1	484.839456333	484.933079285	59.166	151.522	LH1079608206.WAV	0.0936	4.8395	103.359	33	2	2	2	
317	Spectrogram 1	1	485.784197027	485.869308801	66.381	142.863	LH1079608211.WAV	0.0851	0.7842	103.359	33	2	2	2	
318	Spectrogram 1	1	485.911864688	485.996976463	62.052	142.863	LH1079608211.WAV	0.0851	0.9119	103.359	33	2	2	2	
319	Spectrogram 1	1	487.077899171	487.197055655	51.950	141.420	LH1079608211.WAV	0.1192	2.0779	86.133	33	2	2	2	
320	Spectrogram 1	1	487.937528091	488.031151042	62.052	148.635	LH1079608211.WAV	0.0936	2.9375	103.359	33	2	2	2	
321	Spectrogram 1	1	486.371471445	486.456583219	53.393	137.091	LH1079608211.WAV	0.0851	1.3714	86.133	33	3	2	2	
322	Spectrogram 1	1	486.533183816	486.618295590	76.482	141.420	LH1079608211.WAV	0.0851	1.5332	120.586	33	3	2	2	
323	Spectrogram 1	1	486.694896187	486.762985606	72.153	139.977	LH1079608211.WAV	0.0681	1.6949	103.359	33	3	2	2	
324	Spectrogram 1	1	486.865119735	486.975765042	77.925	147.192	LH1079608211.WAV	0.1106	1.8651	120.586	33	3	2	2	
325	Spectrogram 1	1	488.771623478	488.882268784	51.950	141.420	LH1079608211.WAV	0.1106	3.7717	86.133	33	2	2	2	
326	Spectrogram 1	1	489.095048220	489.248249413	49.064	152.965	LH1079608211.WAV	0.1532	4.0950	86.133	33	1	2	2	
327	Spectrogram 1	1	490.805794882	490.958996075	60.609	147.192	LH1079608806.WAV	0.1532	0.8058	103.359	33	2	2	2	
328	Spectrogram 1	1	493.759176941	493.886844602	51.950	151.522	LH1079608806.WAV	0.1277	3.7592	86.133	33	2	2	2	
329	Spectrogram 1	1	494.244314054	494.465604667	62.052	160.180	LH1079608806.WAV	0.2213	4.2443	103.359	33	2	2	2	
330	Spectrogram 1	1	495.555035377	495.725258925	56.279	141.420	LH1079608811.WAV	0.1702	0.5550	86.133	33	1	2	2	
331	Spectrogram 1	1	498.253078620	498.389257458	62.052	158.737	LH1079608811.WAV	0.1362	3.2531	86.133	33	2	2	2	
332	Spectrogram 1	1	501.419242337	501.572443530	63.495	147.192	LH1079609406.WAV	0.1532	1.4193	103.359	33	2	2	2	
333	Spectrogram 1	1	502.823586611	502.968276628	66.381	158.737	LH1079609406.WAV	0.1447	2.8236	120.586	33	2	2	2	
334	Spectrogram 1	1	502.993810160	503.121477821	56.279	152.965	LH1079609406.WAV	0.1277	2.9938	120.586	33	2	2	2	
335	Spectrogram 1	1	503.189567240	503.300212547	66.381	150.079	LH1079609406.WAV	0.1106	3.1896	103.359	33	2	2	2	
336	Spectrogram 1	1	503.410857853	503.512991982	62.052	141.420	LH1079609406.WAV	0.1021	3.4109	103.359	33	3	2	2	
337	Spectrogram 1	1	504.627956225	504.815202128	64.938	152.965	LH1079609406.WAV	0.1872	4.6280	103.359	33	2	2	2	
338	Spectrogram 1	1	509.011215986	509.096327761	51.950	144.306	LH1079609411.WAV	0.0851	4.0112	86.133	33	2	2	2	
339	Spectrogram 1	1	509.096327761	509.189950712	59.166	147.192	LH1079609411.WAV	0.0936	4.0964	103.359	33	2	2	2	
340	Spectrogram 1	1	510.977297971	511.139010342	57.723	165.952	LH1079610006.WAV	0.1617	0.9773	86.133	33	2	2	2	
341	Spectrogram 1	1	511.802882181	511.956083374	57.723	158.737	LH1079610006.WAV	0.1532	1.8028	86.133	33	2	2	2	
342	Spectrogram 1	1	512.092262213	512.211418697	56.279	147.192	LH1079610006.WAV	0.1192	2.0923	86.133	33	2	2	2	
343	Spectrogram 1	1	512.500798729	512.679533455	56.279	158.737	LH1079610006.WAV	0.1787	2.5008	103.359	33	2	2	2	
344	Spectrogram 1	1	512.790178762	512.917846423	69.267	142.863	LH1079610006.WAV	0.1277	2.7901	103.359	33	2	2	2	
345	Spectrogram 1	1	513.785986520	513.930676536	50.507	187.598	LH1079610006.WAV	0.1447	3.7859	120.586	33	1	2	2	
346	Spectrogram 1	1	514.339213052	514.569014843	53.393	151.522	LH1079610006.WAV	0.2298	4.3392	86.133	33	1	2	2	
347	Spectrogram 1	1	515.020107246	515.156286085	47.621	163.066	LH1079610011.WAV	0.1362	0.0201	103.359	33	1	2	2	
348	Spectrogram 1	1	515.683981205	515.837182399	75.039	152.965	LH1079610011.WAV	0.1532	0.6840	120.586	33	2	2	2	
349	Spectrogram 1	1	517.437283754	517.616018480	60.609	152.965	LH1079610011.WAV	0.1787	2.4373	103.359	33	2	2	2	
350	Spectrogram 1	1	517.854331447	518.041577351	49.064	158.737	LH1079610011.WAV	0.1872	2.8543	86.133	33	2	2	2	
351	Spectrogram 1	1	518.884183915	519.037385109	53.393	161.623	LH1079610011.WAV	0.1532	3.8842	86.133	33	2	2	2	
352	Spectrogram 1	1	519.284209254	519.394854561	47.621	158.737	LH1079610011.WAV	0.1106	4.2842	103.359	33	2	2	2	
353	Spectrogram 1	1	520.518332208	520.645999869	62.052	147.192	LH1079610606.WAV	0.1277	0.5184	86.133	33	1	2	2	
354	Spectrogram 1	1	520.748133998	520.918357547	63.495	164.509	LH1079610606.WAV	0.1702	0.7482	103.359	33	1	2	2	
355	Spectrogram 1	1	521.377961127	521.531162321	63.495	155.851	LH1079610606.WAV	0.1532	1.3780	103.359	33	2	2	2	
356	Spectrogram 1	1	521.863098240	522.084388853	50.507	152.965	LH1079610606.WAV	0.2213	1.8632	86.133	33	1	2	2	
357	Spectrogram 1	1	522.220567692	522.331212999	62.052	147.192	LH1079610606.WAV	0.1106	2.2205	103.359	33	2	2	2	
358	Spectrogram 1	1	522.867417176	522.952528950	54.836	152.965	LH1079610606.WAV	0.0851	2.8675	103.359	33	2	2	2	
359	Spectrogram 1	1	523.173819563	523.309998402	53.393	152.965	LH1079610606.WAV	0.1362	3.1738	103.359	33	1	2	2	
360	Spectrogram 1	1	523.454688418	523.624911967	56.279	151.522	LH1079610606.WAV	0.1702	3.4546	86.133	33	2	2	2	
361	Spectrogram 1	1	523.786624338	523.982381418	51.950	147.192	LH1079610606.WAV	0.1958	3.7866	86.133	33	2	2	2	
362	Spectrogram 1	1	524.229205564	524.416451467	49.064	161.623	LH1079610606.WAV	0.1872	4.2293	86.133	33	2	2	2	
363	Spectrogram 1	1	524.824987983	524.944144467	57.723	139.977	LH1079610606.WAV	0.1192	4.8249	103.359	33	2	2	2	
364	Spectrogram 1	1	525.216502144	525.344169806	47.621	152.965	LH1079610611.WAV	0.1277	0.2166	86.133	33	2	2	2	
365	Spectrogram 1	1	525.429281580	525.522904532	63.495	147.192	LH1079610611.WAV	0.0936	0.4293	103.359	33	2	2	2	
366	Spectrogram 1	1	525.778239854	525.982508112	53.393	158.737	LH1079610611.WAV	0.2043	0.7782	103.359	33	2	2	2	
367	Spectrogram 1	1	527.727301498	527.837946804	53.393	151.522	LH1079610611.WAV	0.1106	2.7273	86.133	33	2	2	2	
368	Spectrogram 1	1	528.084770950	528.220949788	60.609	148.635	LH1079610611.WAV	0.1362	3.0848	103.359	33	2	2	2	
369	Spectrogram 1	1	528.357128627	528.535863353	50.507	152.965	LH1079610611.WAV	0.1787	3.3571	86.133	33	1	2	2	
370	Spectrogram 1	1	528.620975127	528.748642789	60.609	152.965	LH1079610611.WAV	0.1277	3.6210	103.359	33	1	2	2	
371	Spectrogram 1	1	528.986955756	529.123134595	57.723	139.977	LH1079610611.WAV	0.1362	3.9870	103.359	33	1	2	2	
372	Spectrogram 1	1	530.561523579	530.731747128	60.609	160.180	LH1079611206.WAV	0.1702	0.5616	103.359	33	2	2	2	
373	Spectrogram 1	1	531.361574257	531.489241918	54.836	152.965	LH1079611206.WAV	0.1277	1.3616	103.359	33	2	2	2	
374	Spectrogram 1	1	531.676487822	531.812666660	56.279	151.522	LH1079611206.WAV	0.1362	1.6765	103.359	33	2	2	2	
375	Spectrogram 1	1	532.706340290	532.816985596	47.621	147.192	LH1079611206.WAV	0.1106	2.7063	86.133	33	2	2	2	
376	Spectrogram 1	1	533.863862964	534.034086512	49.064	152.965	LH1079611206.WAV	0.1702	3.8638	103.359	33	1	2	2	
377	Spectrogram 1	1	534.076642399	534.229843593	54.836	157.294	LH1079611206.WAV	0.1532	4.0766	103.359	33	1	2	2	
378	Spectrogram 1	1	534.408578319	534.510712448	28.861	152.965	LH1079611206.WAV	0.1021	4.4086	120.586	33	2	2	2	
379	Spectrogram 1	1	534.638380109	534.783070125	57.723	141.420	LH1079611206.WAV	0.1447	4.6384	86.133	33	2	2	2	
380	Spectrogram 1	1	535.217140174	535.378852545	54.836	152.965	LH1079611211.WAV	0.1617	0.2171	86.133	33	2	2	2	
381	Spectrogram 1	1	535.498009029	535.659721400	63.495	152.965	LH1079611211.WAV	0.1617	0.4980	86.133	33	1	2	2	
382	Spectrogram 1	1	535.940590255	536.034213206	59.166	150.079	LH1079611211.WAV	0.0936	0.9406	86.133	33	3	2	2	
383	Spectrogram 1	1	536.519350319	536.655529158	59.166	152.965	LH1079611211.WAV	0.1362	1.5194	86.133	33	1	2	2	
384	Spectrogram 1	1	536.706596223	536.817241529	59.166	158.737	LH1079611211.WAV	0.1106	1.7066	103.359	33	2	2	2	
385	Spectrogram 1	1	537.102365973	537.200244513	62.052	145.749	LH1079611211.WAV	0.0979	2.1024	86.133	33	3	2	2	
386	Spectrogram 1	1	537.889649884	538.051362255	59.166	152.965	LH1079611211.WAV	0.1617	2.8897	120.586	33	2	2	2	
387	Spectrogram 1	1	539.319530023	539.472731216	59.166	154.408	LH1079611211.WAV	0.1532	4.3195	86.133	33	2	2	2	
388	Spectrogram 1	1	539.702533007	539.847223023	56.279	158.737	LH1079611211.WAV	0.1447	4.7025	103.359	33	1	2	2	
389	Spectrogram 1	1	540.587695459	540.749407830	54.836	157.294	LH1079611806.WAV	0.1617	0.5876	86.133	33	1	2	2	
390	Spectrogram 1	1	540.868564314	541.013254330	54.836	155.851	LH1079611806.WAV	0.1447	0.8686	86.133	33	1	2	2	
391	Spectrogram 1	1	541.166455523	541.251567297	66.381	147.192	LH1079611806.WAV	0.0851	1.1664	120.586	33	2	2	2	
392	Spectrogram 1	1	541.540947330	541.668614991	59.166	142.863	LH1079611806.WAV	0.1277	1.5409	103.359	33	2	2	2	
393	Spectrogram 1	1	542.638889217	542.783579233	64.938	152.965	LH1079611806.WAV	0.1447	2.6389	120.586	33	2	2	2	
394	Spectrogram 1	1	542.860179830	543.013381024	59.166	152.965	LH1079611806.WAV	0.1532	2.8602	103.359	33	2	2	2	
395	Spectrogram 1	1	543.166582217	543.285738701	64.938	152.965	LH1079611806.WAV	0.1192	3.1666	86.133	33	2	2	2	
396	Spectrogram 1	1	543.566607556	543.694275217	59.166	139.977	LH1079611806.WAV	0.1277	3.5666	86.133	33	2	2	2	
397	Spectrogram 1	1	546.341254046	546.477432884	57.723	154.408	LH1079611811.WAV	0.1362	1.3413	103.359	33	1	2	2	
398	Spectrogram 1	1	546.902991755	547.022148239	53.393	147.192	LH1079611811.WAV	0.1192	1.9029	86.133	33	2	2	2	
399	Spectrogram 1	1	547.217905320	547.354084159	53.393	145.749	LH1079611811.WAV	0.1362	2.2179	103.359	33	2	2	2	
400	Spectrogram 1	1	547.447707110	547.583885949	62.052	158.737	LH1079611811.WAV	0.1362	2.4477	103.359	33	2	2	2	
401	Spectrogram 1	1	548.230735433	548.375425449	47.621	154.408	LH1079611811.WAV	0.1447	3.2307	86.133	33	1	2	2	
402	Spectrogram 1	1	548.520115466	548.707361369	57.723	152.965	LH1079611811.WAV	0.1872	3.5201	86.133	33	1	2	2	
403	Spectrogram 1	1	548.894607272	549.013763756	53.393	147.192	LH1079611811.WAV	0.1192	3.8946	86.133	33	2	2	2	
404	Spectrogram 1	1	549.201009659	549.345699675	56.279	158.737	LH1079611811.WAV	0.1447	4.2010	103.359	33	2	2	2	
405	Spectrogram 1	1	549.796792079	549.924459740	53.393	152.965	LH1079611811.WAV	0.1277	4.7968	103.359	33	2	2	2	
406	Spectrogram 1	1	550.886224696	551.030914712	51.950	142.863	LH1079612406.WAV	0.1447	0.8863	86.133	33	1	2	2	
407	Spectrogram 1	1	551.464984760	551.609674776	56.279	147.192	LH1079612406.WAV	0.1447	1.4650	120.586	33	2	2	2	
408	Spectrogram 1	1	551.745853615	551.899054809	57.723	144.306	LH1079612406.WAV	0.1532	1.7458	86.133	33	2	2	2	
409	Spectrogram 1	1	552.656549599	552.826773148	24.532	152.965	LH1079612406.WAV	0.1702	2.6566	86.133	33	1	2	2	
410	Spectrogram 1	1	553.626823825	553.737469132	43.292	155.851	LH1079612406.WAV	0.1106	3.6269	86.133	33	2	2	2	
411	Spectrogram 1	1	553.865136793	553.975782100	56.279	147.192	LH1079612406.WAV	0.1106	3.8652	86.133	33	2	2	2	
412	Spectrogram 1	1	554.733276890	554.894989261	57.723	150.079	LH1079612406.WAV	0.1617	4.7333	103.359	33	2	2	2	
