Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
206	Spectrogram 1	1	552.673571428	552.843794976	57.723	147.192	LH1079532006.WAV	0.1702	2.6736	86.133	33	2	2	2	
207	Spectrogram 1	1	555.056701106	555.175857590	62.052	148.635	LH1079532011.WAV	0.1192	0.0567	103.359	33	2	2	2	
208	Spectrogram 1	1	556.929160138	557.116406042	54.836	152.965	LH1079532011.WAV	0.1872	1.9291	86.133	33	2	2	2	
209	Spectrogram 1	1	559.559115555	559.695294393	66.381	152.965	LH1079532011.WAV	0.1362	4.5591	103.359	33	2	2	2	
210	Spectrogram 1	1	559.788917345	559.950629716	57.723	155.851	LH1079532011.WAV	0.1617	4.7889	103.359	33	2	2	2	
211	Spectrogram 1	1	561.099638668	561.210283974	56.279	135.648	LH1079532606.WAV	0.1106	1.0997	86.133	33	2	2	2	
212	Spectrogram 1	1	561.984801120	562.069912894	53.393	148.635	LH1079532606.WAV	0.0851	1.9848	86.133	33	2	2	2	
213	Spectrogram 1	1	563.772150076	563.916840092	51.950	154.408	LH1079532606.WAV	0.1447	3.7721	103.359	33	1	2	2	
214	Spectrogram 1	1	564.504111334	564.623267818	57.723	152.965	LH1079532606.WAV	0.1192	4.5041	103.359	33	1	2	2	
215	Spectrogram 1	1	564.776469012	564.946692560	50.507	157.294	LH1079532606.WAV	0.1702	4.7764	103.359	33	1	2	2	
216	Spectrogram 1	1	569.423573688	569.534218994	44.735	171.724	LH1079532611.WAV	0.1106	4.4236	86.133	33	2	2	2	
217	Spectrogram 1	1	569.695931365	569.857643736	51.950	154.408	LH1079532611.WAV	0.1617	4.6959	103.359	33	2	2	2	
218	Spectrogram 1	1	578.649693511	578.811405882	60.609	152.965	LH1079533211.WAV	0.1617	3.6497	103.359	33	2	2	2	
219	Spectrogram 1	1	578.930562366	579.126319447	34.634	163.066	LH1079533211.WAV	0.1958	3.9306	103.359	33	1	2	2	
220	Spectrogram 1	1	587.611967257	587.748146096	41.849	158.737	LH1079533811.WAV	0.1362	2.6120	103.359	33	2	2	2	
221	Spectrogram 1	1	590.395122274	590.505767581	77.925	158.737	LH1079534406.WAV	0.1106	0.3951	120.586	33	2	2	2	
222	Spectrogram 1	1	590.718547016	590.897281742	63.495	145.749	LH1079534406.WAV	0.1787	0.7186	103.359	33	2	2	2	
223	Spectrogram 1	1	591.007927048	591.178150597	40.406	171.724	LH1079534406.WAV	0.1702	1.0079	120.586	33	2	2	2	
224	Spectrogram 1	1	595.867811375	595.978456682	59.166	147.192	LH1079534411.WAV	0.1106	0.8678	103.359	33	2	2	2	
225	Spectrogram 1	1	596.114635521	596.233792004	51.950	147.192	LH1079534411.WAV	0.1192	1.1146	103.359	33	2	2	2	
226	Spectrogram 1	1	616.218044965	616.405290868	57.723	141.420	LH1079535611.WAV	0.1872	1.2180	86.133	33	2	2	2	
227	Spectrogram 1	1	618.958644094	619.060778223	60.609	154.408	LH1079535611.WAV	0.1021	3.9586	86.133	33	2	2	2	
228	Spectrogram 1	1	621.426885547	621.529019676	67.824	154.408	LH1079536206.WAV	0.1021	1.4269	103.359	33	1	2	2	
229	Spectrogram 1	1	622.209913869	622.329070353	57.723	160.180	LH1079536206.WAV	0.1192	2.2099	103.359	33	2	2	2	
230	Spectrogram 1	1	630.465760212	630.584916696	57.723	129.876	LH1079536806.WAV	0.1192	0.4658	86.133	33	2	2	2	
231	Spectrogram 1	1	633.248915229	633.359560535	59.166	151.522	LH1079536806.WAV	0.1106	3.2489	103.359	33	2	2	2	
232	Spectrogram 1	1	638.364135722	638.423713963	66.381	142.863	LH1079536811.WAV	0.0596	3.3642	103.359	33	2	2	2	
233	Spectrogram 1	1	638.585426334	638.730116351	62.052	154.408	LH1079536811.WAV	0.1447	3.5854	103.359	33	2	2	2	
234	Spectrogram 1	1	642.304810868	642.440989706	59.166	148.635	LH1079537406.WAV	0.1362	2.3048	103.359	33	2	2	2	
235	Spectrogram 1	1	646.781692102	646.832759166	60.609	144.306	LH1079537411.WAV	0.0511	1.7817	86.133	33	3	2	2	
236	Spectrogram 1	1	649.428668280	649.573358296	72.153	148.635	LH1079537411.WAV	0.1447	4.4287	103.359	33	2	2	2	
237	Spectrogram 1	1	654.467288705	654.586445189	56.279	122.660	LH1079538006.WAV	0.1192	4.4672	86.133	33	2	2	2	
238	Spectrogram 1	1	668.280933688	668.383067817	51.950	151.522	LH1079538611.WAV	0.1021	3.2810	103.359	33	2	2	2	
