Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
206	Spectrogram 1	1	214.452530344	214.639776247	47.621	147.192	LH1079350806.WAV	0.1872	4.4525	86.133	33	1	2	2	
207	Spectrogram 1	1	216.120723871	216.290947420	54.836	158.737	LH1079350811.WAV	0.1702	1.1207	103.359	33	1	2	2	
208	Spectrogram 1	1	216.699483936	216.886729839	41.849	216.459	LH1079350811.WAV	0.1872	1.6994	103.359	33	2	2	2	
209	Spectrogram 1	1	217.039931033	217.227176936	43.292	158.737	LH1079350811.WAV	0.1872	2.0399	103.359	33	1	2	2	
210	Spectrogram 1	1	217.610179920	217.746358759	51.950	148.635	LH1079350811.WAV	0.1362	2.6102	86.133	33	2	2	2	
211	Spectrogram 1	1	217.882537597	218.035738791	53.393	155.851	LH1079350811.WAV	0.1532	2.8825	120.586	33	2	2	2	
212	Spectrogram 1	1	218.188939985	218.384697065	59.166	190.484	LH1079350811.WAV	0.1958	3.1889	120.586	33	2	2	2	
213	Spectrogram 1	1	220.810386124	221.040187914	50.507	154.408	LH1079351406.WAV	0.2298	0.8104	103.359	33	2	2	2	
214	Spectrogram 1	1	225.363868585	225.576648020	54.836	161.623	LH1079351411.WAV	0.2128	0.3638	120.586	33	2	2	2	
215	Spectrogram 1	1	226.870346989	227.074615247	54.836	180.383	LH1079351411.WAV	0.2043	1.8703	103.359	33	1	2	2	
216	Spectrogram 1	1	229.772661772	229.917351788	51.950	150.079	LH1079351411.WAV	0.1447	4.7727	103.359	33	2	2	2	
217	Spectrogram 1	1	230.555690094	230.717402465	50.507	151.522	LH1079352006.WAV	0.1617	0.5557	86.133	33	1	2	2	
218	Spectrogram 1	1	232.402615595	232.606883853	40.406	157.294	LH1079352006.WAV	0.2043	2.4026	86.133	33	1	2	2	
219	Spectrogram 1	1	232.896263885	233.057976256	49.064	147.192	LH1079352006.WAV	0.1617	2.8963	86.133	33	1	2	2	
220	Spectrogram 1	1	233.228199805	233.389912176	44.735	142.863	LH1079352006.WAV	0.1617	3.2282	86.133	33	2	2	2	
221	Spectrogram 1	1	235.696444009	235.917734622	56.279	164.509	LH1079352011.WAV	0.2213	0.6965	120.586	33	2	2	2	
222	Spectrogram 1	1	236.087958171	236.317759961	51.950	160.180	LH1079352011.WAV	0.2298	1.0880	103.359	33	2	2	2	
223	Spectrogram 1	1	238.045528978	238.198730171	51.950	145.749	LH1079352011.WAV	0.1532	3.0456	86.133	33	2	2	2	
224	Spectrogram 1	1	238.411509607	238.607266688	50.507	157.294	LH1079352011.WAV	0.1958	3.4116	86.133	33	1	2	2	
225	Spectrogram 1	1	238.922180252	239.066870268	47.621	165.952	LH1079352011.WAV	0.1447	3.9222	103.359	33	1	2	2	
226	Spectrogram 1	1	239.237093817	239.381783833	56.279	152.965	LH1079352011.WAV	0.1447	4.2371	120.586	33	2	2	2	
227	Spectrogram 1	1	240.837198242	240.981888258	50.507	150.079	LH1079352606.WAV	0.1447	0.8372	86.133	33	2	2	2	
228	Spectrogram 1	1	241.407447129	241.688315984	51.950	199.143	LH1079352606.WAV	0.2809	1.4075	120.586	33	1	2	2	
229	Spectrogram 1	1	243.203305565	243.339484404	51.950	186.155	LH1079352606.WAV	0.1362	3.2033	103.359	33	2	2	2	
230	Spectrogram 1	1	245.177898727	245.314077566	50.507	144.306	LH1079352611.WAV	0.1362	0.1779	86.133	33	2	2	2	
231	Spectrogram 1	1	246.778003893	246.914182732	53.393	152.965	LH1079352611.WAV	0.1362	1.7780	86.133	33	2	2	2	
232	Spectrogram 1	1	247.518476329	247.722744587	50.507	177.497	LH1079352611.WAV	0.2043	2.5185	103.359	33	1	2	2	
233	Spectrogram 1	1	247.756789297	247.909990490	53.393	147.192	LH1079352611.WAV	0.1532	2.7568	86.133	33	1	2	2	
234	Spectrogram 1	1	248.514284087	248.710041168	56.279	155.851	LH1079352611.WAV	0.1958	3.5143	103.359	33	2	2	2	
235	Spectrogram 1	1	251.697464443	251.833643281	50.507	141.420	LH1079353206.WAV	0.1362	1.6975	86.133	33	2	2	2	
236	Spectrogram 1	1	254.003996704	254.140175543	44.735	158.737	LH1079353206.WAV	0.1362	4.0040	86.133	33	2	2	2	
237	Spectrogram 1	1	256.208391656	256.344570495	56.279	148.635	LH1079353211.WAV	0.1362	1.2084	120.586	33	2	2	2	
238	Spectrogram 1	1	257.391445318	257.553157689	59.166	144.306	LH1079353211.WAV	0.1617	2.3915	103.359	33	3	2	2	
239	Spectrogram 1	1	260.855495593	261.008696787	56.279	147.192	LH1079353806.WAV	0.1532	0.8554	103.359	33	3	2	2	
240	Spectrogram 1	1	261.400210948	261.536389787	44.735	150.079	LH1079353806.WAV	0.1362	1.4002	86.133	33	2	2	2	
241	Spectrogram 1	1	261.570434497	261.672568626	53.393	151.522	LH1079353806.WAV	0.1021	1.5704	103.359	33	2	2	2	
242	Spectrogram 1	1	262.047060432	262.174728094	50.507	181.826	LH1079353806.WAV	0.1277	2.0471	103.359	33	1	2	2	
243	Spectrogram 1	1	270.532707187	270.677397203	51.950	147.192	LH1079354406.WAV	0.1447	0.5327	86.133	33	2	2	2	
244	Spectrogram 1	1	270.788042510	270.915710171	59.166	147.192	LH1079354406.WAV	0.1277	0.7881	103.359	33	2	2	2	
245	Spectrogram 1	1	271.085933719	271.222112558	75.039	141.420	LH1079354406.WAV	0.1362	1.0859	103.359	33	3	2	2	
246	Spectrogram 1	1	271.894495574	272.056207945	47.621	152.965	LH1079354406.WAV	0.1617	1.8944	120.586	33	2	2	2	
247	Spectrogram 1	1	272.158342075	272.277498558	60.609	142.863	LH1079354406.WAV	0.1192	2.1584	103.359	33	2	2	2	
248	Spectrogram 1	1	275.435145382	275.571324221	53.393	150.079	LH1079354411.WAV	0.1362	0.4351	86.133	33	2	2	2	
249	Spectrogram 1	1	278.618327121	278.745994782	64.938	144.306	LH1079354411.WAV	0.1277	3.6184	103.359	33	2	2	2	
250	Spectrogram 1	1	278.890684798	278.984307750	70.710	152.965	LH1079354411.WAV	0.0936	3.8907	120.586	33	3	2	2	
251	Spectrogram 1	1	279.750313718	279.963093153	49.064	151.522	LH1079354411.WAV	0.2128	4.7503	86.133	33	2	2	2	
252	Spectrogram 1	1	282.039820978	282.141955107	64.938	144.306	LH1079355006.WAV	0.1021	2.0398	103.359	33	3	2	2	
253	Spectrogram 1	1	283.222874639	283.376075833	47.621	141.420	LH1079355006.WAV	0.1532	3.2229	86.133	33	2	2	2	
254	Spectrogram 1	1	283.665455865	283.784612349	60.609	139.977	LH1079355006.WAV	0.1192	3.6654	86.133	33	2	2	2	
255	Spectrogram 1	1	283.988880607	284.150592978	56.279	141.420	LH1079355006.WAV	0.1617	3.9889	86.133	33	2	2	2	
256	Spectrogram 1	1	284.686797156	284.831487172	63.495	139.977	LH1079355006.WAV	0.1447	4.6868	103.359	33	2	2	2	
257	Spectrogram 1	1	285.086822495	285.214490156	50.507	142.863	LH1079355011.WAV	0.1277	0.0868	103.359	33	2	2	2	
258	Spectrogram 1	1	289.155167317	289.308368511	53.393	161.623	LH1079355011.WAV	0.1532	4.1552	103.359	33	2	2	2	
259	Spectrogram 1	1	290.951027449	291.121250997	59.166	155.851	LH1079355606.WAV	0.1702	0.9510	103.359	33	2	2	2	
260	Spectrogram 1	1	291.665966352	291.819167546	49.064	148.635	LH1079355606.WAV	0.1532	1.6660	86.133	33	2	2	2	
261	Spectrogram 1	1	292.031946981	292.168125820	54.836	144.306	LH1079355606.WAV	0.1362	2.0320	86.133	33	2	2	2	
262	Spectrogram 1	1	292.440483498	292.619218224	51.950	148.635	LH1079355606.WAV	0.1787	2.4405	103.359	33	2	2	2	
263	Spectrogram 1	1	292.814975304	293.019243562	57.723	161.623	LH1079355606.WAV	0.2043	2.8150	103.359	33	1	2	2	
264	Spectrogram 1	1	293.129888869	293.249045353	53.393	151.522	LH1079355606.WAV	0.1192	3.1299	86.133	33	2	2	2	
265	Spectrogram 1	1	302.356008484	302.500698500	46.178	163.066	LH1079356206.WAV	0.1447	2.3560	86.133	33	2	2	2	
266	Spectrogram 1	1	303.956109839	304.134844565	50.507	141.420	LH1079356206.WAV	0.1787	3.9561	86.133	33	2	2	2	
267	Spectrogram 1	1	305.734947087	305.913681813	50.507	148.635	LH1079356211.WAV	0.1787	0.7349	103.359	33	2	2	2	
268	Spectrogram 1	1	305.981771232	306.117950071	62.052	145.749	LH1079356211.WAV	0.1362	0.9817	103.359	33	2	2	2	
269	Spectrogram 1	1	306.517975410	306.654154248	56.279	164.509	LH1079356211.WAV	0.1362	1.5180	103.359	33	2	2	2	
270	Spectrogram 1	1	307.224403136	307.377604329	67.824	154.408	LH1079356211.WAV	0.1532	2.2244	103.359	33	2	2	2	
271	Spectrogram 1	1	308.628747410	308.764926249	59.166	191.927	LH1079356211.WAV	0.1362	3.6288	103.359	33	2	2	2	
272	Spectrogram 1	1	310.543762330	310.713985879	51.950	144.306	LH1079356806.WAV	0.1702	0.5438	86.133	33	2	2	2	
273	Spectrogram 1	1	312.688581479	312.867316205	63.495	194.813	LH1079356806.WAV	0.1787	2.6885	120.586	33	2	2	2	
274	Spectrogram 1	1	313.250319189	313.522676866	53.393	165.952	LH1079356806.WAV	0.2724	3.2503	103.359	33	1	2	2	
275	Spectrogram 1	1	313.990791624	314.126970463	46.178	141.420	LH1079356806.WAV	0.1362	3.9908	103.359	33	1	2	2	
276	Spectrogram 1	1	314.271660479	314.501462269	60.609	147.192	LH1079356806.WAV	0.2298	4.2717	103.359	33	2	2	2	
277	Spectrogram 1	1	315.267468237	315.412158254	63.495	145.749	LH1079356811.WAV	0.1447	0.2675	103.359	33	3	2	2	
278	Spectrogram 1	1	315.505781205	315.667493576	63.495	155.851	LH1079356811.WAV	0.1617	0.5058	120.586	33	2	2	2	
279	Spectrogram 1	1	318.850674998	318.986853837	66.381	154.408	LH1079356811.WAV	0.1362	3.8507	103.359	33	3	2	2	
280	Spectrogram 1	1	319.412412708	319.599658611	59.166	170.281	LH1079356811.WAV	0.1872	4.4124	103.359	33	1	2	2	
281	Spectrogram 1	1	319.650725676	319.872016289	49.064	157.294	LH1079356811.WAV	0.2213	4.6507	103.359	33	1	2	2	
282	Spectrogram 1	1	322.204078902	322.408347161	51.950	154.408	LH1079357406.WAV	0.2043	2.2041	103.359	33	2	2	2	
283	Spectrogram 1	1	323.012641290	323.097753064	56.279	154.408	LH1079357406.WAV	0.0851	3.0126	103.359	33	2	2	2	
284	Spectrogram 1	1	323.753113725	323.914826096	44.735	151.522	LH1079357406.WAV	0.1617	3.7531	86.133	33	2	2	2	
285	Spectrogram 1	1	324.212717306	324.331873790	44.735	145.749	LH1079357406.WAV	0.1192	4.2127	86.133	33	2	2	2	
286	Spectrogram 1	1	325.948997500	326.093687516	62.052	155.851	LH1079357411.WAV	0.1447	0.9490	103.359	33	2	2	2	
287	Spectrogram 1	1	326.425623436	326.655425226	63.495	154.408	LH1079357411.WAV	0.2298	1.4256	103.359	33	2	2	2	
288	Spectrogram 1	1	328.527884259	328.647040743	66.381	145.749	LH1079357411.WAV	0.1192	3.5279	103.359	33	2	2	2	
289	Spectrogram 1	1	328.706618985	328.859820178	57.723	141.420	LH1079357411.WAV	0.1532	3.7066	103.359	33	2	2	2	
290	Spectrogram 1	1	333.030300401	333.140945707	64.938	150.079	LH1079358006.WAV	0.1106	3.0303	120.586	33	2	2	2	
291	Spectrogram 1	1	333.421814562	333.549482223	59.166	150.079	LH1079358006.WAV	0.1277	3.4218	103.359	33	2	2	2	
292	Spectrogram 1	1	337.192267014	337.371001740	51.950	160.180	LH1079358011.WAV	0.1787	2.1923	103.359	33	2	2	2	
293	Spectrogram 1	1	337.592292353	337.779538256	53.393	160.180	LH1079358011.WAV	0.1872	2.5923	103.359	33	2	2	2	
294	Spectrogram 1	1	338.290208901	338.477454804	44.735	152.965	LH1079358011.WAV	0.1872	3.2902	86.133	33	2	2	2	
295	Spectrogram 1	1	338.792368369	339.005147805	41.849	147.192	LH1079358011.WAV	0.2128	3.7924	86.133	33	2	2	2	
296	Spectrogram 1	1	339.277505482	339.388150789	59.166	151.522	LH1079358011.WAV	0.1106	4.2776	103.359	33	2	2	2	
297	Spectrogram 1	1	339.396661966	339.532840805	60.609	154.408	LH1079358011.WAV	0.1362	4.3967	120.586	33	2	2	2	
298	Spectrogram 1	1	342.835178920	342.954335403	57.723	160.180	LH1079358606.WAV	0.1192	2.8351	120.586	33	2	2	2	
299	Spectrogram 1	1	343.226693081	343.337338387	54.836	147.192	LH1079358606.WAV	0.1106	3.2266	103.359	33	2	2	2	
300	Spectrogram 1	1	344.018232581	344.179944952	66.381	161.623	LH1079358606.WAV	0.1617	4.0183	120.586	33	3	2	2	
301	Spectrogram 1	1	346.554563453	346.716275824	46.178	154.408	LH1079358611.WAV	0.1617	1.5545	103.359	33	1	2	2	
302	Spectrogram 1	1	346.895010550	347.031189388	57.723	137.091	LH1079358611.WAV	0.1362	1.8950	86.133	33	3	2	2	
303	Spectrogram 1	1	348.350424641	348.495114657	57.723	150.079	LH1079358611.WAV	0.1447	3.3505	86.133	33	2	2	2	
304	Spectrogram 1	1	348.716405270	348.818539399	60.609	147.192	LH1079358611.WAV	0.1021	3.7164	103.359	33	2	2	2	
305	Spectrogram 1	1	349.133452964	349.269631803	47.621	180.383	LH1079358611.WAV	0.1362	4.1334	103.359	33	1	2	2	
306	Spectrogram 1	1	349.507944770	349.652634787	56.279	187.598	LH1079358611.WAV	0.1447	4.5079	120.586	33	1	2	2	
307	Spectrogram 1	1	350.873990811	351.078259069	56.279	158.737	LH1079359206.WAV	0.2043	0.8740	103.359	33	1	2	2	
308	Spectrogram 1	1	351.503817940	351.648507956	53.393	152.965	LH1079359206.WAV	0.1447	1.5039	103.359	33	2	2	2	
309	Spectrogram 1	1	352.678360424	352.797516908	67.824	148.635	LH1079359206.WAV	0.1192	2.6783	103.359	33	2	2	2	
310	Spectrogram 1	1	354.431662973	354.584864166	56.279	158.737	LH1079359206.WAV	0.1532	4.4316	103.359	33	2	2	2	
311	Spectrogram 1	1	356.108364925	356.193476699	50.507	152.965	LH1079359211.WAV	0.0851	1.1084	86.133	33	3	2	2	
312	Spectrogram 1	1	357.427602083	357.597825631	57.723	165.952	LH1079359211.WAV	0.1702	2.4276	103.359	33	2	2	2	
313	Spectrogram 1	1	359.112815212	359.257505229	62.052	155.851	LH1079359211.WAV	0.1447	4.1128	103.359	33	2	2	2	
314	Spectrogram 1	1	360.695894213	360.823561874	43.292	155.851	LH1079359806.WAV	0.1277	0.6959	120.586	33	1	2	2	
315	Spectrogram 1	1	360.959741454	361.061875583	53.393	145.749	LH1079359806.WAV	0.1021	0.9598	103.359	33	2	2	2	
316	Spectrogram 1	1	361.521479164	361.708725067	50.507	178.940	LH1079359806.WAV	0.1872	1.5214	103.359	33	1	2	2	
317	Spectrogram 1	1	362.755599890	362.866245196	56.279	154.408	LH1079359806.WAV	0.1106	2.7556	103.359	33	1	2	2	
318	Spectrogram 1	1	363.802476512	363.964188883	49.064	152.965	LH1079359806.WAV	0.1617	3.8025	103.359	33	1	2	2	
319	Spectrogram 1	1	364.083345367	364.202501851	60.609	155.851	LH1079359806.WAV	0.1192	4.0833	103.359	33	2	2	2	
320	Spectrogram 1	1	364.330169513	364.406770109	62.052	138.534	LH1079359806.WAV	0.0766	4.3302	120.586	33	3	2	2	
321	Spectrogram 1	1	364.611038367	364.755728384	57.723	142.863	LH1079359806.WAV	0.1447	4.6110	120.586	33	3	2	2	
322	Spectrogram 1	1	366.126027948	366.211139723	70.710	147.192	LH1079359811.WAV	0.0851	1.1261	103.359	33	3	2	2	
323	Spectrogram 1	1	368.287870084	368.483627165	51.950	197.700	LH1079359811.WAV	0.1958	3.2879	103.359	33	1	2	2	
324	Spectrogram 1	1	368.687895423	368.790029552	53.393	147.192	LH1079359811.WAV	0.1021	3.6879	103.359	33	2	2	2	
325	Spectrogram 1	1	371.156136875	371.275293359	54.836	163.066	LH1079360406.WAV	0.1192	1.1561	103.359	33	1	2	2	
326	Spectrogram 1	1	371.283804537	371.419983375	53.393	152.965	LH1079360406.WAV	0.1362	1.2838	120.586	33	1	2	2	
327	Spectrogram 1	1	372.790284846	372.909441330	60.609	157.294	LH1079360406.WAV	0.1192	2.7902	120.586	33	2	2	2	
328	Spectrogram 1	1	373.309466668	373.454156685	50.507	161.623	LH1079360406.WAV	0.1447	3.3094	103.359	33	1	2	2	
329	Spectrogram 1	1	374.177606765	374.347830314	49.064	150.079	LH1079360406.WAV	0.1702	4.1776	86.133	33	3	2	2	
330	Spectrogram 1	1	377.990617744	378.152330115	46.178	152.965	LH1079360411.WAV	0.1617	2.9906	103.359	33	1	2	2	
331	Spectrogram 1	1	378.160841292	378.314042486	47.621	148.635	LH1079360411.WAV	0.1532	3.1609	86.133	33	2	2	2	
332	Spectrogram 1	1	378.526821921	378.697045470	54.836	165.952	LH1079360411.WAV	0.1702	3.5269	103.359	33	1	2	2	
333	Spectrogram 1	1	382.510055495	382.612189624	50.507	161.623	LH1079361006.WAV	0.1021	2.5101	103.359	33	1	2	2	
334	Spectrogram 1	1	382.620700802	382.739857285	69.267	141.420	LH1079361006.WAV	0.1192	2.6207	103.359	33	1	2	2	
335	Spectrogram 1	1	383.505863253	383.642042092	46.178	155.851	LH1079361006.WAV	0.1362	3.5059	103.359	33	1	2	2	
336	Spectrogram 1	1	383.684597979	383.812265641	62.052	142.863	LH1079361006.WAV	0.1277	3.6846	103.359	33	1	2	2	
337	Spectrogram 1	1	385.344279588	385.497480781	53.393	148.635	LH1079361011.WAV	0.1532	0.3443	103.359	33	1	2	2	
338	Spectrogram 1	1	386.067729669	386.203908507	50.507	154.408	LH1079361011.WAV	0.1362	1.0677	103.359	33	2	2	2	
339	Spectrogram 1	1	388.816842093	389.012599174	56.279	141.420	LH1079361011.WAV	0.1958	3.8169	103.359	33	2	2	2	
340	Spectrogram 1	1	390.646746932	390.816970481	51.950	150.079	LH1079361606.WAV	0.1702	0.6467	103.359	33	2	2	2	
341	Spectrogram 1	1	391.063794626	391.157417578	54.836	147.192	LH1079361606.WAV	0.0936	1.0638	103.359	33	3	2	2	
342	Spectrogram 1	1	392.527717143	392.646873626	50.507	135.648	LH1079361606.WAV	0.1192	2.5277	86.133	33	3	2	2	
343	Spectrogram 1	1	393.319256643	393.438413127	56.279	152.965	LH1079361606.WAV	0.1192	3.3193	120.586	33	2	2	2	
344	Spectrogram 1	1	393.753326691	393.915039062	60.609	152.965	LH1079361606.WAV	0.1617	3.7533	103.359	33	2	2	2	
345	Spectrogram 1	1	393.949083772	394.076751433	60.609	141.420	LH1079361606.WAV	0.1277	3.9491	103.359	33	2	2	2	
346	Spectrogram 1	1	394.672533853	394.817223869	60.609	142.863	LH1079361606.WAV	0.1447	4.6726	103.359	33	2	2	2	
347	Spectrogram 1	1	395.974747386	396.161993289	50.507	154.408	LH1079361611.WAV	0.1872	0.9747	103.359	33	1	2	2	
348	Spectrogram 1	1	396.715219821	396.876932192	47.621	147.192	LH1079361611.WAV	0.1617	1.7152	86.133	33	2	2	2	
349	Spectrogram 1	1	397.081200451	397.166312225	62.052	145.749	LH1079361611.WAV	0.0851	2.0812	103.359	33	2	2	2	
350	Spectrogram 1	1	397.293979886	397.438669902	51.950	152.965	LH1079361611.WAV	0.1447	2.2940	103.359	33	2	2	2	
351	Spectrogram 1	1	397.532292854	397.685494047	49.064	154.408	LH1079361611.WAV	0.1532	2.5323	103.359	33	2	2	2	
352	Spectrogram 1	1	399.260061870	399.379218354	60.609	164.509	LH1079361611.WAV	0.1192	4.2601	103.359	33	2	2	2	
353	Spectrogram 1	1	399.481352483	399.634553677	53.393	152.965	LH1079361611.WAV	0.1532	4.4814	86.133	33	2	2	2	
354	Spectrogram 1	1	399.779243693	399.949467242	60.609	148.635	LH1079361611.WAV	0.1702	4.7793	103.359	33	2	2	2	
355	Spectrogram 1	1	402.315578270	402.460268286	54.836	148.635	LH1079362206.WAV	0.1447	2.3155	86.133	33	2	2	2	
356	Spectrogram 1	1	413.703541494	413.890787397	54.836	191.927	LH1079362806.WAV	0.1872	3.7035	86.133	33	1	2	2	
357	Spectrogram 1	1	414.146122719	414.324857445	51.950	177.497	LH1079362806.WAV	0.1787	4.1461	103.359	33	2	2	2	
358	Spectrogram 1	1	415.201508720	415.363221091	59.166	154.408	LH1079362811.WAV	0.1617	0.2015	103.359	33	3	2	2	
359	Spectrogram 1	1	422.478570391	422.614749229	59.166	144.306	LH1079363406.WAV	0.1362	2.4786	86.133	33	3	2	2	
360	Spectrogram 1	1	426.674580859	426.853315585	47.621	191.927	LH1079363411.WAV	0.1787	1.6746	103.359	33	1	2	2	
361	Spectrogram 1	1	427.261852101	427.415053295	60.609	193.370	LH1079363411.WAV	0.1532	2.2619	103.359	33	1	2	2	
362	Spectrogram 1	1	432.572833270	432.734545641	53.393	154.408	LH1079364006.WAV	0.1617	2.5728	120.586	33	2	2	2	
363	Spectrogram 1	1	440.598878342	440.769101891	51.950	145.749	LH1079364606.WAV	0.1702	0.5989	86.133	33	2	2	2	
364	Spectrogram 1	1	441.339350778	441.509574326	44.735	164.509	LH1079364606.WAV	0.1702	1.3393	86.133	33	1	2	2	
365	Spectrogram 1	1	441.671286697	441.850021423	50.507	160.180	LH1079364606.WAV	0.1787	1.6713	103.359	33	1	2	2	
366	Spectrogram 1	1	443.858659295	444.011860488	53.393	150.079	LH1079364606.WAV	0.1532	3.8586	103.359	33	2	2	2	
367	Spectrogram 1	1	445.143847085	445.271514747	44.735	135.648	LH1079364611.WAV	0.1277	0.1439	86.133	33	2	2	2	
368	Spectrogram 1	1	447.978073824	448.080207954	50.507	144.306	LH1079364611.WAV	0.1021	2.9781	86.133	33	2	2	2	
369	Spectrogram 1	1	448.599389776	448.761102147	27.418	193.370	LH1079364611.WAV	0.1617	3.5994	103.359	33	1	2	2	
370	Spectrogram 1	1	449.161127486	449.339862212	8.658	230.890	LH1079364611.WAV	0.1787	4.1611	120.586	33	1	2	2	
371	Spectrogram 1	1	449.535619293	449.765421083	14.431	206.358	LH1079364611.WAV	0.2298	4.5356	120.586	33	1	2	2	
372	Spectrogram 1	1	450.659094712	450.803784728	59.166	142.863	LH1079365206.WAV	0.1447	0.6591	103.359	33	2	2	2	
373	Spectrogram 1	1	456.940348307	457.119083033	28.861	158.737	LH1079365211.WAV	0.1787	1.9404	103.359	33	2	2	2	
374	Spectrogram 1	1	459.561790953	459.732014501	54.836	202.029	LH1079365211.WAV	0.1702	4.5618	120.586	33	1	2	2	
375	Spectrogram 1	1	460.412908695	460.574621066	38.963	151.522	LH1079365806.WAV	0.1617	0.4129	86.133	33	1	2	2	
376	Spectrogram 1	1	463.110956066	463.255646083	37.520	168.838	LH1079365806.WAV	0.1447	3.1110	86.133	33	1	2	2	
377	Spectrogram 1	1	463.536514937	463.681204954	46.178	142.863	LH1079365806.WAV	0.1447	3.5365	86.133	33	2	2	2	
378	Spectrogram 1	1	465.077038051	465.255772777	47.621	164.509	LH1079365811.WAV	0.1787	0.0770	103.359	33	1	2	2	
379	Spectrogram 1	1	467.528257148	467.698480697	51.950	142.863	LH1079365811.WAV	0.1702	2.5282	86.133	33	1	2	2	
380	Spectrogram 1	1	469.196452157	469.366675706	62.052	150.079	LH1079365811.WAV	0.1702	4.1965	103.359	33	3	2	2	
381	Spectrogram 1	1	477.145897268	477.239520219	54.836	138.534	LH1079366411.WAV	0.0936	2.1459	86.133	33	3	2	2	
382	Spectrogram 1	1	477.648056736	477.792746752	50.507	144.306	LH1079366411.WAV	0.1447	2.6481	86.133	33	1	2	2	
383	Spectrogram 1	1	478.082126784	478.277883865	50.507	164.509	LH1079366411.WAV	0.1958	3.0821	86.133	33	1	2	2	
384	Spectrogram 1	1	478.856643929	478.992822768	57.723	150.079	LH1079366411.WAV	0.1362	3.8567	86.133	33	3	2	2	
385	Spectrogram 1	1	483.316504392	483.418638521	57.723	134.205	LH1079367006.WAV	0.1021	3.3166	86.133	33	3	2	2	
386	Spectrogram 1	1	483.810152682	483.997398585	50.507	154.408	LH1079367006.WAV	0.1872	3.8102	86.133	33	1	2	2	
387	Spectrogram 1	1	484.295289795	484.457002166	50.507	145.749	LH1079367006.WAV	0.1617	4.2952	86.133	33	1	2	2	
388	Spectrogram 1	1	484.746382199	484.848516328	54.836	141.420	LH1079367006.WAV	0.1021	4.7464	103.359	33	1	2	2	
389	Spectrogram 1	1	486.252860602	486.346483554	44.735	125.546	LH1079367011.WAV	0.0936	1.2528	86.133	33	3	2	2	
390	Spectrogram 1	1	486.695441828	486.857154199	46.178	152.965	LH1079367011.WAV	0.1617	1.6955	86.133	33	1	2	2	
391	Spectrogram 1	1	487.138023054	487.257179538	49.064	137.091	LH1079367011.WAV	0.1192	2.1380	86.133	33	3	2	2	
392	Spectrogram 1	1	487.572093102	487.657204877	53.393	145.749	LH1079367011.WAV	0.0851	2.5721	86.133	33	3	2	2	
393	Spectrogram 1	1	493.197987306	493.359699677	53.393	147.192	LH1079367606.WAV	0.1617	3.1980	86.133	33	2	2	2	
394	Spectrogram 1	1	493.708657952	493.810792081	54.836	150.079	LH1079367606.WAV	0.1021	3.7086	103.359	33	2	2	2	
395	Spectrogram 1	1	498.423854583	498.585566954	56.279	147.192	LH1079367611.WAV	0.1617	3.4238	86.133	33	2	2	2	
396	Spectrogram 1	1	499.087726422	499.249438793	46.178	150.079	LH1079367611.WAV	0.1617	4.0878	86.133	33	1	2	2	
397	Spectrogram 1	1	499.564352358	499.768620616	40.406	160.180	LH1079367611.WAV	0.2043	4.5644	86.133	33	1	2	2	
398	Spectrogram 1	1	500.415470100	500.509093052	53.393	147.192	LH1079368206.WAV	0.0936	0.4154	86.133	33	3	2	2	
399	Spectrogram 1	1	502.730510359	502.875200375	50.507	145.749	LH1079368206.WAV	0.1447	2.7305	86.133	33	2	2	2	
400	Spectrogram 1	1	503.070957455	503.198625117	51.950	135.648	LH1079368206.WAV	0.1277	3.0710	86.133	33	2	2	2	
401	Spectrogram 1	1	506.024339091	506.126473220	51.950	139.977	LH1079368211.WAV	0.1021	1.0244	86.133	33	2	2	2	
402	Spectrogram 1	1	507.513795139	507.624440446	51.950	145.749	LH1079368211.WAV	0.1106	2.5138	86.133	33	2	2	2	
403	Spectrogram 1	1	513.973781983	514.101449644	38.963	151.522	LH1079368806.WAV	0.1277	3.9738	103.359	33	1	2	2	
404	Spectrogram 1	1	517.642099451	517.795300645	47.621	155.851	LH1079368811.WAV	0.1532	2.6421	86.133	33	2	2	2	
405	Spectrogram 1	1	529.574775184	529.710954022	50.507	147.192	LH1079369411.WAV	0.1362	4.5748	86.133	33	2	2	2	
406	Spectrogram 1	1	539.779679141	539.898835625	50.507	150.079	LH1079370011.WAV	0.1192	4.7797	86.133	33	2	2	2	
407	Spectrogram 1	1	543.831002667	543.916114441	54.836	147.192	LH1079370606.WAV	0.0851	3.8310	103.359	33	2	2	2	
408	Spectrogram 1	1	544.758721006	544.877877490	54.836	151.522	LH1079370606.WAV	0.1192	4.7587	103.359	33	2	2	2	
409	Spectrogram 1	1	550.742080749	550.861237233	56.279	142.863	LH1079371206.WAV	0.1192	0.7421	86.133	33	2	2	2	
410	Spectrogram 1	1	563.900364652	564.070588200	51.950	161.623	LH1079371806.WAV	0.1702	3.9003	103.359	33	1	2	2	
411	Spectrogram 1	1	564.402524120	564.530191781	41.849	144.306	LH1079371806.WAV	0.1277	4.4025	86.133	33	1	2	2	
412	Spectrogram 1	1	569.645411107	569.790101123	54.836	135.648	LH1079371811.WAV	0.1447	4.6455	86.133	33	2	2	2	
