Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
206	Spectrogram 1	1	337.502376755	337.681111481	62.052	170.281	LH1079398211.WAV	0.1787	2.5024	103.359	33	2	2	2	
207	Spectrogram 1	1	338.174759771	338.370516852	59.166	193.370	LH1079398211.WAV	0.1958	3.1747	120.586	33	2	2	2	
208	Spectrogram 1	1	339.196101062	339.357813433	62.052	189.041	LH1079398211.WAV	0.1617	4.1961	103.359	33	2	2	2	
209	Spectrogram 1	1	341.655832506	341.783500167	70.710	152.965	LH1079398806.WAV	0.1277	1.6558	120.586	33	3	2	2	
210	Spectrogram 1	1	343.621914490	343.775115684	62.052	154.408	LH1079398806.WAV	0.1532	3.6219	103.359	33	2	2	2	
211	Spectrogram 1	1	344.353875749	344.498565765	64.938	147.192	LH1079398806.WAV	0.1447	4.3539	103.359	33	2	2	2	
212	Spectrogram 1	1	345.664597072	345.792264733	59.166	193.370	LH1079398811.WAV	0.1277	0.6646	120.586	33	2	2	2	
213	Spectrogram 1	1	346.822117201	347.000851927	62.052	193.370	LH1079398811.WAV	0.1787	1.8221	103.359	33	2	2	2	
214	Spectrogram 1	1	347.477477862	347.664723766	59.166	196.257	LH1079398811.WAV	0.1872	2.4774	120.586	33	2	2	2	
215	Spectrogram 1	1	350.515972755	350.677685126	59.166	157.294	LH1079399406.WAV	0.1617	0.5160	103.359	33	2	2	2	
216	Spectrogram 1	1	350.907486916	351.018132222	64.938	191.927	LH1079399406.WAV	0.1106	0.9075	120.586	33	2	2	2	
217	Spectrogram 1	1	351.350068142	351.537314045	57.723	199.143	LH1079399406.WAV	0.1872	1.3501	103.359	33	2	2	2	
218	Spectrogram 1	1	351.962872916	352.082029400	53.393	155.851	LH1079399406.WAV	0.1192	1.9629	103.359	33	2	2	2	
219	Spectrogram 1	1	352.260764126	352.388431787	56.279	152.965	LH1079399406.WAV	0.1277	2.2608	86.133	33	2	2	2	
220	Spectrogram 1	1	352.669300642	352.771434771	59.166	164.509	LH1079399406.WAV	0.1021	2.6693	120.586	33	2	2	2	
221	Spectrogram 1	1	353.460840142	353.588507804	64.938	151.522	LH1079399406.WAV	0.1277	3.4609	103.359	33	2	2	2	
222	Spectrogram 1	1	355.154566249	355.282233910	62.052	174.611	LH1079399411.WAV	0.1277	0.1545	103.359	33	2	2	2	
223	Spectrogram 1	1	355.375856862	355.486502168	49.064	163.066	LH1079399411.WAV	0.1106	0.3759	103.359	33	2	2	2	
224	Spectrogram 1	1	355.775882201	355.954616926	64.938	163.066	LH1079399411.WAV	0.1787	0.7759	120.586	33	2	2	2	
225	Spectrogram 1	1	356.541888169	356.686578185	63.495	152.965	LH1079399411.WAV	0.1447	1.5418	103.359	33	2	2	2	
226	Spectrogram 1	1	357.937721266	358.082411282	72.153	190.484	LH1079399411.WAV	0.1447	2.9378	103.359	33	2	2	2	
227	Spectrogram 1	1	358.397326858	358.627128648	50.507	202.029	LH1079399411.WAV	0.2298	3.3973	103.359	33	1	2	2	
228	Spectrogram 1	1	358.661173358	358.788841019	59.166	165.952	LH1079399411.WAV	0.1277	3.6612	103.359	33	2	2	2	
229	Spectrogram 1	1	359.137799293	359.205888713	62.052	155.851	LH1079399411.WAV	0.0681	4.1378	103.359	33	2	2	2	
230	Spectrogram 1	1	359.844227019	359.988917036	56.279	199.143	LH1079399411.WAV	0.1447	4.8442	103.359	33	2	2	2	
231	Spectrogram 1	1	362.006069472	362.167781843	59.166	161.623	LH1079400006.WAV	0.1617	2.0061	103.359	33	2	2	2	
232	Spectrogram 1	1	362.278427150	362.380561279	70.710	158.737	LH1079400006.WAV	0.1021	2.2785	103.359	33	2	2	2	
233	Spectrogram 1	1	362.559296004	362.712497198	44.735	164.509	LH1079400006.WAV	0.1532	2.5593	120.586	33	2	2	2	
234	Spectrogram 1	1	362.950810166	363.146567247	54.836	186.155	LH1079400006.WAV	0.1958	2.9508	120.586	33	1	2	2	
235	Spectrogram 1	1	363.376369037	363.478503166	59.166	148.635	LH1079400006.WAV	0.1021	3.3764	103.359	33	2	2	2	
236	Spectrogram 1	1	365.342451021	365.487141037	67.824	163.066	LH1079400011.WAV	0.1447	0.3424	103.359	33	2	2	2	
237	Spectrogram 1	1	367.546849149	367.717072698	72.153	194.813	LH1079400011.WAV	0.1702	2.5468	103.359	33	1	2	2	
238	Spectrogram 1	1	367.819206827	367.938363311	53.393	181.826	LH1079400011.WAV	0.1192	2.8192	103.359	33	1	2	2	
239	Spectrogram 1	1	368.100075682	368.295832762	44.735	207.801	LH1079400011.WAV	0.1958	3.1001	120.586	33	1	2	2	
240	Spectrogram 1	1	393.216577084	393.403822988	56.279	171.724	LH1079401806.WAV	0.1872	3.2166	103.359	33	2	2	2	
241	Spectrogram 1	1	394.399630746	394.493253698	49.064	141.420	LH1079401806.WAV	0.0936	4.3997	86.133	33	2	2	2	
242	Spectrogram 1	1	401.744782789	401.855428095	34.634	138.534	LH1079402406.WAV	0.1106	1.7448	86.133	33	2	2	2	
243	Spectrogram 1	1	406.732332758	406.868511597	54.836	139.977	LH1079402411.WAV	0.1362	1.7323	103.359	33	3	2	2	
244	Spectrogram 1	1	409.158018323	409.251641275	41.849	147.192	LH1079402411.WAV	0.0936	4.1580	86.133	33	2	2	2	
245	Spectrogram 1	1	410.962392065	411.192193855	70.710	174.611	LH1079403006.WAV	0.2298	0.9624	103.359	33	2	2	2	
246	Spectrogram 1	1	411.668819791	411.804998630	69.267	152.965	LH1079403006.WAV	0.1362	1.6688	103.359	33	2	2	2	
247	Spectrogram 1	1	412.068845130	412.213535146	75.039	164.509	LH1079403006.WAV	0.1447	2.0688	120.586	33	2	2	2	
248	Spectrogram 1	1	412.460359291	412.613560485	59.166	157.294	LH1079403006.WAV	0.1532	2.4603	103.359	33	2	2	2	
249	Spectrogram 1	1	413.617879420	413.685968840	64.938	135.648	LH1079403006.WAV	0.0681	3.6179	103.359	33	3	2	2	
250	Spectrogram 1	1	413.975348872	414.128550066	56.279	177.497	LH1079403006.WAV	0.1532	3.9754	103.359	33	2	2	2	
251	Spectrogram 1	1	414.392396566	414.503041872	62.052	180.383	LH1079403006.WAV	0.1106	4.3924	120.586	33	2	2	2	
252	Spectrogram 1	1	414.826466614	414.937111921	66.381	165.952	LH1079403006.WAV	0.1106	4.8264	103.359	33	2	2	2	
253	Spectrogram 1	1	415.158402534	415.303092550	56.279	186.155	LH1079403011.WAV	0.1447	0.1584	120.586	33	2	2	2	
254	Spectrogram 1	1	415.558427873	415.660562002	72.153	174.611	LH1079403011.WAV	0.1021	0.5584	103.359	33	2	2	2	
255	Spectrogram 1	1	417.558559542	417.762827800	62.052	164.509	LH1079403011.WAV	0.2043	2.5585	120.586	33	2	2	2	
256	Spectrogram 1	1	418.052207833	418.162853139	63.495	187.598	LH1079403011.WAV	0.1106	3.0522	103.359	33	2	2	2	
257	Spectrogram 1	1	418.460744349	418.613945542	51.950	155.851	LH1079403011.WAV	0.1532	3.4608	103.359	33	2	2	2	
258	Spectrogram 1	1	418.724590849	418.894814397	60.609	174.611	LH1079403011.WAV	0.1702	3.7246	103.359	33	2	2	2	
259	Spectrogram 1	1	419.133127365	419.354417978	62.052	189.041	LH1079403011.WAV	0.2213	4.1331	120.586	33	2	2	2	
260	Spectrogram 1	1	419.831043914	419.967222752	54.836	191.927	LH1079403011.WAV	0.1362	4.8311	103.359	33	2	2	2	
261	Spectrogram 1	1	420.631094591	420.852385204	57.723	164.509	LH1079403606.WAV	0.2213	0.6311	103.359	33	1	2	2	
262	Spectrogram 1	1	420.920474624	421.124742882	53.393	164.509	LH1079403606.WAV	0.2043	0.9205	120.586	33	2	2	2	
263	Spectrogram 1	1	421.311988785	421.584346462	62.052	196.257	LH1079403606.WAV	0.2724	1.3120	103.359	33	1	2	2	
264	Spectrogram 1	1	421.788614721	421.967349446	62.052	193.370	LH1079403606.WAV	0.1787	1.7887	103.359	33	2	2	2	
265	Spectrogram 1	1	422.112039463	422.316307721	56.279	161.623	LH1079403606.WAV	0.2043	2.1120	103.359	33	1	2	2	
266	Spectrogram 1	1	422.529087156	422.690799527	64.938	196.257	LH1079403606.WAV	0.1617	2.5291	120.586	33	1	2	2	
267	Spectrogram 1	1	422.912090140	423.073802511	62.052	193.370	LH1079403606.WAV	0.1617	2.9121	120.586	33	1	2	2	
268	Spectrogram 1	1	423.218492527	423.346160189	67.824	193.370	LH1079403606.WAV	0.1277	3.2185	103.359	33	2	2	2	
269	Spectrogram 1	1	423.865342011	424.044076737	36.077	152.965	LH1079403606.WAV	0.1787	3.8653	86.133	33	2	2	2	
270	Spectrogram 1	1	424.256856173	424.401546189	47.621	189.041	LH1079403606.WAV	0.1447	4.2568	103.359	33	1	2	2	
271	Spectrogram 1	1	424.478146786	424.673903866	57.723	152.965	LH1079403606.WAV	0.1958	4.4781	103.359	33	2	2	2	
272	Spectrogram 1	1	425.805894592	425.967606963	59.166	152.965	LH1079403611.WAV	0.1617	0.8059	103.359	33	2	2	2	
273	Spectrogram 1	1	426.180386399	426.316565237	66.381	155.851	LH1079403611.WAV	0.1362	1.1804	103.359	33	2	2	2	
274	Spectrogram 1	1	426.682545866	426.869791770	60.609	187.598	LH1079403611.WAV	0.1872	1.6825	103.359	33	1	2	2	
275	Spectrogram 1	1	427.218750044	427.320884173	69.267	163.066	LH1079403611.WAV	0.1021	2.2187	120.586	33	1	2	2	
276	Spectrogram 1	1	428.435848415	428.631605496	46.178	181.826	LH1079403611.WAV	0.1958	3.4358	103.359	33	1	2	2	
277	Spectrogram 1	1	428.810340222	428.946519061	54.836	161.623	LH1079403611.WAV	0.1362	3.8103	103.359	33	2	2	2	
278	Spectrogram 1	1	429.167809674	429.312499690	53.393	160.180	LH1079403611.WAV	0.1447	4.1678	103.359	33	2	2	2	
279	Spectrogram 1	1	429.346544399	429.414633819	50.507	158.737	LH1079403611.WAV	0.0681	4.3466	103.359	33	2	2	2	
280	Spectrogram 1	1	429.508256770	429.678480319	53.393	189.041	LH1079403611.WAV	0.1702	4.5083	120.586	33	2	2	2	
281	Spectrogram 1	1	429.848705984	429.967862468	59.166	200.586	LH1079403611.WAV	0.1192	4.8488	103.359	33	2	2	2	
282	Spectrogram 1	1	430.597689598	430.801957856	63.495	177.497	LH1079404206.WAV	0.2043	0.5977	103.359	33	2	2	2	
283	Spectrogram 1	1	430.887069630	431.065804356	59.166	142.863	LH1079404206.WAV	0.1787	0.8871	103.359	33	2	2	2	
284	Spectrogram 1	1	431.219005549	431.423273807	50.507	161.623	LH1079404206.WAV	0.2043	1.2190	103.359	33	1	2	2	
285	Spectrogram 1	1	431.602008533	431.797765614	59.166	165.952	LH1079404206.WAV	0.1958	1.6020	103.359	33	1	2	2	
286	Spectrogram 1	1	432.019056227	432.189279775	59.166	199.143	LH1079404206.WAV	0.1702	2.0190	120.586	33	2	2	2	
287	Spectrogram 1	1	432.504193340	432.699950421	56.279	189.041	LH1079404206.WAV	0.1958	2.5042	120.586	33	2	2	2	
288	Spectrogram 1	1	432.836129259	432.989330453	57.723	180.383	LH1079404206.WAV	0.1532	2.8362	103.359	33	2	2	2	
289	Spectrogram 1	1	433.193598711	433.346799905	60.609	170.281	LH1079404206.WAV	0.1532	3.1937	103.359	33	1	2	2	
290	Spectrogram 1	1	433.346799905	433.525534631	62.052	158.737	LH1079404206.WAV	0.1787	3.3468	120.586	33	1	2	2	
291	Spectrogram 1	1	433.806403485	433.934071147	69.267	197.700	LH1079404206.WAV	0.1277	3.8063	103.359	33	2	2	2	
292	Spectrogram 1	1	434.342607663	434.546875921	62.052	199.143	LH1079404206.WAV	0.2043	4.3426	120.586	33	1	2	2	
293	Spectrogram 1	1	434.717102857	434.853281696	59.166	174.611	LH1079404206.WAV	0.1362	4.7171	103.359	33	2	2	2	
294	Spectrogram 1	1	435.449064115	435.585242954	59.166	165.952	LH1079404211.WAV	0.1362	0.4491	103.359	33	2	2	2	
295	Spectrogram 1	1	436.206558906	436.359760099	64.938	203.472	LH1079404211.WAV	0.1532	1.2066	103.359	33	1	2	2	
296	Spectrogram 1	1	438.130085003	438.257752664	60.609	170.281	LH1079404211.WAV	0.1277	3.1300	120.586	33	2	2	2	
297	Spectrogram 1	1	439.117381584	439.270582778	60.609	164.509	LH1079404211.WAV	0.1532	4.1173	103.359	33	2	2	2	
298	Spectrogram 1	1	439.457828681	439.542940455	64.938	151.522	LH1079404211.WAV	0.0851	4.4578	103.359	33	2	2	2	
299	Spectrogram 1	1	439.730190169	439.891902540	62.052	168.838	LH1079404211.WAV	0.1617	4.7302	103.359	33	1	2	2	
300	Spectrogram 1	1	440.615352621	440.777064992	56.279	193.370	LH1079404806.WAV	0.1617	0.6153	120.586	33	2	2	2	
301	Spectrogram 1	1	441.364336234	441.517537428	56.279	158.737	LH1079404806.WAV	0.1532	1.3643	103.359	33	2	2	2	
302	Spectrogram 1	1	443.032527009	443.228284090	57.723	189.041	LH1079404806.WAV	0.1958	3.0325	103.359	33	2	2	2	
303	Spectrogram 1	1	444.019823590	444.130468896	53.393	151.522	LH1079404806.WAV	0.1106	4.0198	103.359	33	2	2	2	
304	Spectrogram 1	1	445.688014364	445.892282623	54.836	173.168	LH1079404811.WAV	0.2043	0.6880	103.359	33	1	2	2	
305	Spectrogram 1	1	446.437001365	446.700847865	47.621	190.484	LH1079404811.WAV	0.2638	1.4370	103.359	33	1	2	2	
306	Spectrogram 1	1	446.862560236	447.126406736	66.381	191.927	LH1079404811.WAV	0.2638	1.8626	120.586	33	1	2	2	
307	Spectrogram 1	1	447.288119107	447.475365010	50.507	167.395	LH1079404811.WAV	0.1872	2.2881	103.359	33	1	2	2	
308	Spectrogram 1	1	447.594521494	447.730700333	50.507	168.838	LH1079404811.WAV	0.1362	2.5946	103.359	33	1	2	2	
309	Spectrogram 1	1	448.054125075	448.190303914	53.393	197.700	LH1079404811.WAV	0.1362	3.0541	120.586	33	1	2	2	
310	Spectrogram 1	1	448.471172769	448.598840430	60.609	184.712	LH1079404811.WAV	0.1277	3.4712	120.586	33	2	2	2	
311	Spectrogram 1	1	448.837153398	449.083977543	56.279	190.484	LH1079404811.WAV	0.2468	3.8372	120.586	33	2	2	2	
312	Spectrogram 1	1	449.194622850	449.390379930	59.166	168.838	LH1079404811.WAV	0.1958	4.1947	103.359	33	1	2	2	
313	Spectrogram 1	1	449.577625834	449.696782317	56.279	142.863	LH1079404811.WAV	0.1192	4.5777	103.359	33	2	2	2	
314	Spectrogram 1	1	450.624504467	450.743660951	54.836	152.965	LH1079405406.WAV	0.1192	0.6245	103.359	33	1	2	2	
315	Spectrogram 1	1	452.360784661	452.471429968	69.267	187.598	LH1079405406.WAV	0.1106	2.3608	103.359	33	2	2	2	
316	Spectrogram 1	1	452.862944129	453.058701210	60.609	131.319	LH1079405406.WAV	0.1958	2.8629	103.359	33	2	2	2	
317	Spectrogram 1	1	453.271480645	453.475748904	60.609	193.370	LH1079405406.WAV	0.2043	3.2714	103.359	33	1	2	2	
318	Spectrogram 1	1	453.688528339	453.824707178	60.609	190.484	LH1079405406.WAV	0.1362	3.6885	120.586	33	2	2	2	
319	Spectrogram 1	1	454.028975436	454.148131920	50.507	152.965	LH1079405406.WAV	0.1192	4.0290	103.359	33	2	2	2	
320	Spectrogram 1	1	454.420489597	454.556668436	59.166	168.838	LH1079405406.WAV	0.1362	4.4205	103.359	33	1	2	2	
321	Spectrogram 1	1	455.637587969	455.756744453	60.609	148.635	LH1079405411.WAV	0.1192	0.6376	103.359	33	2	2	2	
322	Spectrogram 1	1	457.748359969	457.901561163	64.938	196.257	LH1079405411.WAV	0.1532	2.7484	120.586	33	2	2	2	
323	Spectrogram 1	1	458.446276518	458.625011244	59.166	187.598	LH1079405411.WAV	0.1787	3.4463	120.586	33	2	2	2	
324	Spectrogram 1	1	459.161220820	459.331444368	59.166	193.370	LH1079405411.WAV	0.1702	4.1612	103.359	33	1	2	2	
325	Spectrogram 1	1	459.850626191	460.003827385	59.166	189.041	LH1079405411.WAV	0.1532	4.8507	103.359	33	1	2	2	
326	Spectrogram 1	1	460.625143337	460.795366885	53.393	157.294	LH1079406006.WAV	0.1702	0.6252	103.359	33	1	2	2	
327	Spectrogram 1	1	461.050702208	461.203903401	54.836	196.257	LH1079406006.WAV	0.1532	1.0507	103.359	33	2	2	2	
328	Spectrogram 1	1	465.195649846	465.348851040	59.166	154.408	LH1079406011.WAV	0.1532	0.1957	103.359	33	2	2	2	
329	Spectrogram 1	1	465.808454621	465.953144637	69.267	167.395	LH1079406011.WAV	0.1447	0.8085	120.586	33	2	2	2	
330	Spectrogram 1	1	466.114857008	466.285080556	43.292	155.851	LH1079406011.WAV	0.1702	1.1149	103.359	33	2	2	2	
331	Spectrogram 1	1	466.787240024	466.914907685	50.507	145.749	LH1079406011.WAV	0.1277	1.7872	103.359	33	2	2	2	
332	Spectrogram 1	1	470.540669267	470.668336928	56.279	134.205	LH1079406606.WAV	0.1277	0.5407	86.133	33	2	2	2	
333	Spectrogram 1	1	470.855582832	471.025806380	47.621	151.522	LH1079406606.WAV	0.1702	0.8556	86.133	33	3	2	2	
334	Spectrogram 1	1	471.153474041	471.306675235	56.279	152.965	LH1079406606.WAV	0.1532	1.1535	103.359	33	2	2	2	
335	Spectrogram 1	1	471.332208767	471.459876429	56.279	163.066	LH1079406606.WAV	0.1277	1.3322	120.586	33	2	2	2	
336	Spectrogram 1	1	477.911354842	478.064556036	57.723	160.180	LH1079406611.WAV	0.1532	2.9113	120.586	33	1	2	2	
337	Spectrogram 1	1	485.613975384	485.733131868	50.507	199.143	LH1079407211.WAV	0.1192	0.6139	120.586	33	1	2	2	
338	Spectrogram 1	1	486.201246626	486.405514884	53.393	204.915	LH1079407211.WAV	0.2043	1.2012	103.359	33	1	2	2	
339	Spectrogram 1	1	486.916185530	487.060875546	51.950	150.079	LH1079407211.WAV	0.1447	1.9162	103.359	33	2	2	2	
340	Spectrogram 1	1	488.039660949	488.252440385	56.279	148.635	LH1079407211.WAV	0.2128	3.0397	103.359	33	2	2	2	
341	Spectrogram 1	1	490.397260800	490.567484349	60.609	176.054	LH1079407806.WAV	0.1702	0.3973	103.359	33	2	2	2	
342	Spectrogram 1	1	490.754730252	490.924953800	57.723	158.737	LH1079407806.WAV	0.1702	0.7548	103.359	33	1	2	2	
343	Spectrogram 1	1	491.171777946	491.299445607	54.836	164.509	LH1079407806.WAV	0.1277	1.1718	103.359	33	1	2	2	
344	Spectrogram 1	1	492.559099865	492.661233994	49.064	147.192	LH1079407806.WAV	0.1021	2.5591	103.359	33	2	2	2	
345	Spectrogram 1	1	494.763494817	494.916696011	53.393	154.408	LH1079407806.WAV	0.1532	4.7635	103.359	33	2	2	2	
346	Spectrogram 1	1	495.835906349	495.963574010	64.938	141.420	LH1079407811.WAV	0.1277	0.8359	86.133	33	3	2	2	
347	Spectrogram 1	1	496.210398156	496.312532285	63.495	155.851	LH1079407811.WAV	0.1021	1.2104	103.359	33	3	2	2	
348	Spectrogram 1	1	499.393578511	499.555290882	56.279	184.712	LH1079407811.WAV	0.1617	4.3935	103.359	33	2	2	2	
349	Spectrogram 1	1	499.785092673	499.929782689	59.166	194.813	LH1079407811.WAV	0.1447	4.7851	103.359	33	1	2	2	
350	Spectrogram 1	1	500.372363915	500.568120995	59.166	161.623	LH1079408406.WAV	0.1958	0.3723	103.359	33	1	2	2	
351	Spectrogram 1	1	500.874523383	501.104325173	57.723	167.395	LH1079408406.WAV	0.2298	0.8745	103.359	33	1	2	2	
352	Spectrogram 1	1	501.266037544	501.427749915	53.393	174.611	LH1079408406.WAV	0.1617	1.2660	86.133	33	2	2	2	
353	Spectrogram 1	1	501.768197012	501.980976447	62.052	202.029	LH1079408406.WAV	0.2128	1.7681	103.359	33	1	2	2	
354	Spectrogram 1	1	502.168222351	502.329934722	60.609	176.054	LH1079408406.WAV	0.1617	2.1683	103.359	33	1	2	2	
355	Spectrogram 1	1	502.602295575	502.772519123	60.609	199.143	LH1079408406.WAV	0.1702	2.6023	103.359	33	1	2	2	
356	Spectrogram 1	1	503.104455043	503.308723301	64.938	196.257	LH1079408406.WAV	0.2043	3.1044	103.359	33	2	2	2	
357	Spectrogram 1	1	503.504480382	503.700237462	51.950	161.623	LH1079408406.WAV	0.1958	3.5045	86.133	33	2	2	2	
358	Spectrogram 1	1	503.981106317	504.151329866	62.052	197.700	LH1079408406.WAV	0.1702	3.9811	120.586	33	1	2	2	
359	Spectrogram 1	1	504.781156995	504.908824656	46.178	144.306	LH1079408406.WAV	0.1277	4.7812	103.359	33	2	2	2	
360	Spectrogram 1	1	507.394088463	507.496222592	51.950	147.192	LH1079408411.WAV	0.1021	2.3941	86.133	33	2	2	2	
361	Spectrogram 1	1	507.853694904	508.015407275	51.950	197.700	LH1079408411.WAV	0.1617	2.8537	120.586	33	1	2	2	
362	Spectrogram 1	1	508.517566743	508.721835001	54.836	178.940	LH1079408411.WAV	0.2043	3.5176	103.359	33	1	2	2	
363	Spectrogram 1	1	508.900569727	509.002703856	62.052	155.851	LH1079408411.WAV	0.1021	3.9006	103.359	33	2	2	2	
364	Spectrogram 1	1	509.292083888	509.394218017	69.267	142.863	LH1079408411.WAV	0.1021	4.2921	120.586	33	3	2	2	
365	Spectrogram 1	1	510.773028759	511.045386437	46.178	197.700	LH1079409006.WAV	0.2724	0.7730	120.586	33	1	2	2	
366	Spectrogram 1	1	511.402855888	511.530523550	57.723	147.192	LH1079409006.WAV	0.1277	1.4028	103.359	33	2	2	2	
367	Spectrogram 1	1	514.790306940	514.960530488	37.520	199.143	LH1079409006.WAV	0.1702	4.7904	103.359	33	1	2	2	
368	Spectrogram 1	1	515.275444053	515.420134069	69.267	190.484	LH1079409011.WAV	0.1447	0.2754	103.359	33	2	2	2	
369	Spectrogram 1	1	515.718025279	515.811648230	53.393	147.192	LH1079409011.WAV	0.0936	0.7180	103.359	33	2	2	2	
370	Spectrogram 1	1	516.160606505	516.347852408	56.279	199.143	LH1079409011.WAV	0.1872	1.1607	120.586	33	1	2	2	
371	Spectrogram 1	1	516.679788327	516.875545408	63.495	196.257	LH1079409011.WAV	0.1958	1.6798	120.586	33	2	2	2	
372	Spectrogram 1	1	525.659084749	525.846330652	70.710	197.700	LH1079409611.WAV	0.1872	0.6591	103.359	33	2	2	2	
373	Spectrogram 1	1	532.723365083	532.893588631	36.077	148.635	LH1079410206.WAV	0.1702	2.7234	103.359	33	2	2	2	
374	Spectrogram 1	1	538.910993401	539.064194594	56.279	152.965	LH1079410211.WAV	0.1532	3.9110	103.359	33	2	2	2	
375	Spectrogram 1	1	539.353574627	539.481242288	56.279	144.306	LH1079410211.WAV	0.1277	4.3536	86.133	33	2	2	2	
376	Spectrogram 1	1	539.813178207	539.906801159	53.393	144.306	LH1079410211.WAV	0.0936	4.8132	103.359	33	2	2	2	
377	Spectrogram 1	1	543.021892095	543.141048579	60.609	147.192	LH1079410806.WAV	0.1192	3.0219	103.359	33	2	2	2	
378	Spectrogram 1	1	543.481495676	543.643208047	51.950	164.509	LH1079410806.WAV	0.1617	3.4815	103.359	33	2	2	2	
379	Spectrogram 1	1	543.975143966	544.136856338	56.279	147.192	LH1079410806.WAV	0.1617	3.9752	103.359	33	2	2	2	
380	Spectrogram 1	1	544.511348144	544.621993451	57.723	134.205	LH1079410806.WAV	0.1106	4.5113	103.359	33	2	2	2	
381	Spectrogram 1	1	545.634825365	545.719937140	59.166	145.749	LH1079410811.WAV	0.0851	0.6348	103.359	33	2	2	2	
382	Spectrogram 1	1	562.052892340	562.214604711	51.950	151.522	LH1079412006.WAV	0.1617	2.0529	86.133	33	2	2	2	
383	Spectrogram 1	1	582.275458586	582.420148602	31.747	147.192	LH1079413206.WAV	0.1447	2.2755	86.133	33	2	2	2	
384	Spectrogram 1	1	592.080337733	592.208005394	49.064	168.838	LH1079413806.WAV	0.1277	2.0804	103.359	33	2	2	2	
385	Spectrogram 1	1	592.386740120	592.514407781	72.153	158.737	LH1079413806.WAV	0.1277	2.3867	120.586	33	2	2	2	
386	Spectrogram 1	1	592.871877233	593.008056072	54.836	155.851	LH1079413806.WAV	0.1362	2.8719	103.359	33	2	2	2	
387	Spectrogram 1	1	593.016567249	593.152746088	67.824	145.749	LH1079413806.WAV	0.1362	3.0166	103.359	33	2	2	2	
388	Spectrogram 1	1	599.740400381	599.859556865	47.621	157.294	LH1079413811.WAV	0.1192	4.7404	103.359	33	2	2	2	
389	Spectrogram 1	1	602.668245414	602.838468962	34.634	157.294	LH1079414406.WAV	0.1702	2.6683	86.133	33	2	2	2	
390	Spectrogram 1	1	605.323734995	605.434380302	56.279	150.079	LH1079414411.WAV	0.1106	0.3237	103.359	33	3	2	2	
391	Spectrogram 1	1	609.724013722	609.809125497	56.279	148.635	LH1079414411.WAV	0.0851	4.7240	103.359	33	2	2	2	
392	Spectrogram 1	1	612.473127103	612.566750055	51.950	144.306	LH1079415006.WAV	0.0936	2.4731	86.133	33	3	2	2	
393	Spectrogram 1	1	613.954071974	614.073228458	62.052	145.749	LH1079415006.WAV	0.1192	3.9541	103.359	33	3	2	2	
394	Spectrogram 1	1	615.826531007	615.945687491	54.836	147.192	LH1079415011.WAV	0.1192	0.8265	103.359	33	2	2	2	
395	Spectrogram 1	1	616.047821620	616.158466927	54.836	147.192	LH1079415011.WAV	0.1106	1.0478	103.359	33	2	2	2	
396	Spectrogram 1	1	616.337201652	616.507425201	51.950	148.635	LH1079415011.WAV	0.1702	1.3372	103.359	33	2	2	2	
397	Spectrogram 1	1	618.184129485	618.303285969	57.723	142.863	LH1079415011.WAV	0.1192	3.1841	103.359	33	3	2	2	
398	Spectrogram 1	1	618.601177178	618.720333662	72.153	145.749	LH1079415011.WAV	0.1192	3.6011	103.359	33	3	2	2	
399	Spectrogram 1	1	640.874936233	641.019626249	70.710	158.737	LH1079416806.WAV	0.1447	0.8749	103.359	33	2	2	2	
400	Spectrogram 1	1	641.096226846	641.232405685	64.938	147.192	LH1079416806.WAV	0.1362	1.0963	103.359	33	3	2	2	
401	Spectrogram 1	1	641.343050991	641.479229830	56.279	167.395	LH1079416806.WAV	0.1362	1.3431	103.359	33	2	2	2	
402	Spectrogram 1	1	647.173208903	647.317898919	49.064	150.079	LH1079416811.WAV	0.1447	2.1732	103.359	33	2	2	2	
403	Spectrogram 1	1	650.943663044	651.079841883	62.052	144.306	LH1079417406.WAV	0.1362	0.9437	103.359	33	2	2	2	
404	Spectrogram 1	1	656.390816594	656.501461900	56.279	148.635	LH1079417411.WAV	0.1106	1.3908	103.359	33	2	2	2	
405	Spectrogram 1	1	660.314470557	660.433627041	54.836	147.192	LH1079418006.WAV	0.1192	0.3145	103.359	33	2	2	2	
406	Spectrogram 1	1	664.016835066	664.101946840	63.495	147.192	LH1079418006.WAV	0.0851	4.0168	103.359	33	2	2	2	
407	Spectrogram 1	1	664.255148034	664.348770986	66.381	137.091	LH1079418006.WAV	0.0936	4.2551	103.359	33	2	2	2	
408	Spectrogram 1	1	665.812693502	665.923338808	63.495	129.876	LH1079418011.WAV	0.1106	0.8127	103.359	33	2	2	2	
