Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
152	Spectrogram 1	1	1563.400372339	1566.234902465	41.254	144.389	3397.DSG_RAWD_HMS_ 6_55_ 0__DMY_18_ 8_15.wav	2.8345	7.7396	1	2	1	2		1
153	Spectrogram 1	1	1580.269239884	1580.384464686	0.000	204.208	3399.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_18_ 8_15.wav	0.1152	3.3092	3	2	2	2		1
154	Spectrogram 1	1	1587.194235490	1587.320982772	0.000	175.330	3399.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_18_ 8_15.wav	0.1267	10.2342	3	1	2	2		2
155	Spectrogram 1	1	1621.173936641	1621.346773844	0.000	226.898	3403.DSG_RAWD_HMS_ 7_25_ 0__DMY_18_ 8_15.wav	0.1728	1.6155	3	1	2	2		2
156	Spectrogram 1	1	1637.086449987	1637.201674789	0.000	167.079	3404.DSG_RAWD_HMS_ 7_30_ 0__DMY_18_ 8_15.wav	0.1152	6.8784	3	2	2	2		2
157	Spectrogram 1	1	1668.554260278	1668.657962599	0.000	152.640	3407.DSG_RAWD_HMS_ 7_45_ 0__DMY_18_ 8_15.wav	0.1037	6.3975	3	3	2	2		2
158	Spectrogram 1	1	1695.090465076	1695.240257319	0.000	198.020	3410.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_18_ 8_15.wav	0.1498	0.9849	3	2	2	2		2
159	Spectrogram 1	1	1704.792358908	1704.953673631	0.000	185.644	3411.DSG_RAWD_HMS_ 8_ 5_ 0__DMY_18_ 8_15.wav	0.1613	0.0372	3	2	1	2		2
160	Spectrogram 1	1	1709.700926504	1709.816151306	0.000	191.832	3411.DSG_RAWD_HMS_ 8_ 5_ 0__DMY_18_ 8_15.wav	0.1152	4.9457	3	2	2	2		2
161	Spectrogram 1	1	1719.736983124	1719.875252887	0.000	142.327	3412.DSG_RAWD_HMS_ 8_10_ 0__DMY_18_ 8_15.wav	0.1383	4.3322	3	2	2	2		1
162	Spectrogram 1	1	1720.082657530	1720.243972253	0.000	167.079	3412.DSG_RAWD_HMS_ 8_10_ 0__DMY_18_ 8_15.wav	0.1613	4.6779	3	2	2	2		2
163	Spectrogram 1	1	1754.292814775	1754.534786859	0.000	202.145	3415.DSG_RAWD_HMS_ 8_25_ 0__DMY_18_ 8_15.wav	0.2420	6.9392	3	2	2	2		2
164	Spectrogram 1	1	1756.747103055	1756.885372818	0.000	146.452	3415.DSG_RAWD_HMS_ 8_25_ 0__DMY_18_ 8_15.wav	0.1383	9.3935	3	1	2	2		1
165	Spectrogram 1	1	1804.933986361	1805.175958445	0.000	179.455	3420.DSG_RAWD_HMS_ 8_50_ 0__DMY_18_ 8_15.wav	0.2420	4.3324	3	1	2	2		2
166	Spectrogram 1	1	1847.302043939	1847.440313701	0.000	198.020	3424.DSG_RAWD_HMS_ 9_10_ 0__DMY_18_ 8_15.wav	0.1383	4.1020	3	1	2	2		2
167	Spectrogram 1	1	1946.464257697	1946.567960018	0.000	195.957	3433.DSG_RAWD_HMS_ 9_55_ 0__DMY_18_ 8_15.wav	0.1037	7.4179	3	1	2	2		2
168	Spectrogram 1	1	1953.781014424	1953.907761706	0.000	162.954	3434.DSG_RAWD_HMS_10_ 0_ 0__DMY_18_ 8_15.wav	0.1267	4.0850	3	1	2	2		2
169	Spectrogram 1	1	1961.708453637	1961.835200919	0.000	235.149	3435.DSG_RAWD_HMS_10_ 5_ 0__DMY_18_ 8_15.wav	0.1267	1.3629	3	1	2	2		2
170	Spectrogram 1	1	1992.058591394	1992.173816196	0.000	210.396	3437.DSG_RAWD_HMS_10_15_ 0__DMY_18_ 8_15.wav	0.1152	10.4138	3	1	2	2		2
171	Spectrogram 1	1	1992.208383636	1992.277518518	0.000	146.452	3437.DSG_RAWD_HMS_10_15_ 0__DMY_18_ 8_15.wav	0.0691	10.5636	3	1	1	2		2
172	Spectrogram 1	1	2014.527372079	2014.665641841	0.000	191.832	3440.DSG_RAWD_HMS_10_30_ 0__DMY_18_ 8_15.wav	0.1383	0.9338	3	1	2	2		2
173	Spectrogram 1	1	2022.938755460	2023.169205063	0.000	218.647	3440.DSG_RAWD_HMS_10_30_ 0__DMY_18_ 8_15.wav	0.2304	9.3452	3	1	2	2		2
174	Spectrogram 1	1	2032.214327734	2032.490867258	0.000	332.096	3441.DSG_RAWD_HMS_10_35_ 0__DMY_18_ 8_15.wav	0.2765	7.9711	3	1	2	2		2
175	Spectrogram 1	1	2033.493323034	2033.873564881	0.000	315.594	3441.DSG_RAWD_HMS_10_35_ 0__DMY_18_ 8_15.wav	0.3802	9.2501	3	1	2	2		2
176	Spectrogram 1	1	2049.163851721	2050.235442379	55.693	132.013	3443.DSG_RAWD_HMS_10_45_ 0__DMY_18_ 8_15.wav	1.0716	3.6215	1	2	2	2		2
177	Spectrogram 1	1	2076.287692147	2076.402916949	0.000	177.393	3445.DSG_RAWD_HMS_10_55_ 0__DMY_18_ 8_15.wav	0.1152	9.4461	3	2	2	2		2
178	Spectrogram 1	1	2084.030783847	2084.146008649	0.000	179.455	3446.DSG_RAWD_HMS_11_ 0_ 0__DMY_18_ 8_15.wav	0.1152	6.5396	3	1	2	2		2
179	Spectrogram 1	1	2090.437264965	2090.552489767	0.000	167.079	3447.DSG_RAWD_HMS_11_ 5_ 0__DMY_18_ 8_15.wav	0.1152	2.2965	3	3	2	2		2
180	Spectrogram 1	1	2094.700573998	2094.781231359	0.000	212.459	3447.DSG_RAWD_HMS_11_ 5_ 0__DMY_18_ 8_15.wav	0.0807	6.5598	3	2	2	2		2
181	Spectrogram 1	1	2102.051894306	2102.178641588	0.000	162.954	3448.DSG_RAWD_HMS_11_10_ 0__DMY_18_ 8_15.wav	0.1267	3.2615	3	3	2	2		1
182	Spectrogram 1	1	2130.662139127	2130.800408889	0.000	156.766	3450.DSG_RAWD_HMS_11_20_ 0__DMY_18_ 8_15.wav	0.1383	10.1629	3	2	2	2		2
183	Spectrogram 1	1	2178.330515460	2178.411172822	0.000	202.145	3455.DSG_RAWD_HMS_11_45_ 0__DMY_18_ 8_15.wav	0.0807	4.5833	3	2	2	2		2
184	Spectrogram 1	1	2193.494060240	2195.003505145	28.878	127.888	3456.DSG_RAWD_HMS_11_50_ 0__DMY_18_ 8_15.wav	1.5094	9.0973	1	2	1	2		1
185	Spectrogram 1	1	2205.085649725	2205.258486928	0.000	189.769	3457.DSG_RAWD_HMS_11_55_ 0__DMY_18_ 8_15.wav	0.1728	10.0392	3	1	2	2		2
186	Spectrogram 1	1	2253.837133111	2253.963880393	0.000	247.525	3462.DSG_RAWD_HMS_12_20_ 0__DMY_18_ 8_15.wav	0.1267	5.5427	3	1	2	2		2
187	Spectrogram 1	1	2332.996360898	2333.123108180	0.000	152.640	3469.DSG_RAWD_HMS_12_55_ 0__DMY_18_ 8_15.wav	0.1267	10.1548	3	3	2	2		1
188	Spectrogram 1	1	2466.714390243	2466.864182485	0.000	189.769	3482.DSG_RAWD_HMS_14_ 0_ 0__DMY_18_ 8_15.wav	0.1498	5.4280	3	2	2	2		1
189	Spectrogram 1	1	2487.132175601	2487.270445363	0.000	169.142	3484.DSG_RAWD_HMS_14_10_ 0__DMY_18_ 8_15.wav	0.1383	4.5466	3	1	2	2		2
190	Spectrogram 1	1	2505.591132324	2505.740924566	0.000	198.020	3486.DSG_RAWD_HMS_14_20_ 0__DMY_18_ 8_15.wav	0.1498	1.7063	3	1	2	2		2
191	Spectrogram 1	1	2538.879496771	2539.006244053	0.000	235.149	3489.DSG_RAWD_HMS_14_35_ 0__DMY_18_ 8_15.wav	0.1267	3.0459	3	1	2	2		2
192	Spectrogram 1	1	2542.624292296	2542.739517098	0.000	187.706	3489.DSG_RAWD_HMS_14_35_ 0__DMY_18_ 8_15.wav	0.1152	6.7907	3	2	2	2		2
193	Spectrogram 1	1	2551.058720046	2551.150899887	0.000	171.205	3490.DSG_RAWD_HMS_14_40_ 0__DMY_18_ 8_15.wav	0.0922	4.5755	3	2	2	2		2
194	Spectrogram 1	1	2561.475003790	2561.601751072	0.000	206.271	3491.DSG_RAWD_HMS_14_45_ 0__DMY_18_ 8_15.wav	0.1267	4.3422	3	1	2	2		2
195	Spectrogram 1	1	2583.068078330	2583.217870572	0.000	162.954	3493.DSG_RAWD_HMS_14_55_ 0__DMY_18_ 8_15.wav	0.1498	4.6361	3	2	2	2		2
196	Spectrogram 1	1	2590.534619642	2590.638321964	0.000	183.581	3494.DSG_RAWD_HMS_15_ 0_ 0__DMY_18_ 8_15.wav	0.1037	1.4530	3	2	2	2		2
197	Spectrogram 1	1	2597.713124799	2597.839872081	0.000	162.954	3494.DSG_RAWD_HMS_15_ 0_ 0__DMY_18_ 8_15.wav	0.1267	8.6315	3	1	2	2		2
198	Spectrogram 1	1	2609.627335419	2609.811695102	0.000	276.403	3495.DSG_RAWD_HMS_15_ 5_ 0__DMY_18_ 8_15.wav	0.1844	9.8961	3	1	2	2		2
199	Spectrogram 1	1	2614.432196569	2614.501331450	0.000	142.327	3496.DSG_RAWD_HMS_15_10_ 0__DMY_18_ 8_15.wav	0.0691	4.0514	3	1	2	2		2
200	Spectrogram 1	1	2618.395912215	2618.488092056	0.000	138.201	3496.DSG_RAWD_HMS_15_10_ 0__DMY_18_ 8_15.wav	0.0922	8.0151	3	2	2	2		1
201	Spectrogram 1	1	2631.116703186	2631.289540389	0.000	204.208	3497.DSG_RAWD_HMS_15_15_ 0__DMY_18_ 8_15.wav	0.1728	10.0863	3	1	2	2		2
202	Spectrogram 1	1	2642.005411170	2642.086068532	0.000	158.828	3498.DSG_RAWD_HMS_15_20_ 0__DMY_18_ 8_15.wav	0.0807	10.3254	3	2	2	2		2
203	Spectrogram 1	1	2648.054698282	2648.158400604	0.000	193.894	3499.DSG_RAWD_HMS_15_25_ 0__DMY_18_ 8_15.wav	0.1037	5.7251	3	2	2	2		2
204	Spectrogram 1	1	2655.417551933	2655.544299215	0.000	171.205	3500.DSG_RAWD_HMS_15_30_ 0__DMY_18_ 8_15.wav	0.1267	2.4384	3	1	2	2		2
205	Spectrogram 1	1	2662.065999051	2662.181223853	0.000	171.205	3500.DSG_RAWD_HMS_15_30_ 0__DMY_18_ 8_15.wav	0.1152	9.0868	3	2	2	2		
