Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
139	Spectrogram 1	1	1832.237640911	1832.512976833	0.000	170.000	7922.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_ 3_ 9_15.wav	0.2753	9.9272	3	3	2	2		2
140	Spectrogram 1	1	1842.047313659	1842.193208395	0.000	191.667	7923.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_ 3_ 9_15.wav	0.1459	9.0873	3	2	2	2		2
143	Spectrogram 1	1	1920.533528091	1920.852338107	10.000	191.667	7931.DSG_RAWD_HMS_ 0_45_ 0__DMY_ 3_ 9_15.wav	0.3188	2.3767	3	3	2	2		1
146	Spectrogram 1	1	2041.519976339	2041.746167635	0.000	193.333	7942.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 3_ 9_15.wav	0.2262	6.2176	3	1	2	2		2
148	Spectrogram 1	1	2084.865610170	2085.184420186	0.000	150.000	7946.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 3_ 9_15.wav	0.3188	6.9648	3	2	2	2		2
150	Spectrogram 1	1	2180.293388146	2180.442028140	0.000	200.000	7955.DSG_RAWD_HMS_ 2_45_ 0__DMY_ 3_ 9_15.wav	0.1486	6.5462	3	2	2	2		2
151	Spectrogram 1	1	2206.810432985	2207.071277543	16.667	201.667	7958.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 3_ 9_15.wav	0.2608	1.1144	3	2	2	2		2
152	Spectrogram 1	1	2240.566886582	2240.715526577	6.667	225.000	7961.DSG_RAWD_HMS_ 3_15_ 0__DMY_ 3_ 9_15.wav	0.1486	2.9221	3	2	2	2		2
153	Spectrogram 1	1	2271.600927110	2271.756029713	0.000	235.000	7964.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 3_ 9_15.wav	0.1551	2.0073	3	2	2	2		2
155	Spectrogram 1	1	2336.642279170	2336.829694815	0.000	268.333	7970.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_ 3_ 9_15.wav	0.1874	3.1511	3	2	2	2		2
156	Spectrogram 1	1	2420.310519726	2420.497935371	0.000	171.667	7978.DSG_RAWD_HMS_ 4_40_ 0__DMY_ 3_ 9_15.wav	0.1874	1.6225	3	2	2	2		2
157	Spectrogram 1	1	2459.255277971	2459.403917966	0.000	188.333	7981.DSG_RAWD_HMS_ 4_55_ 0__DMY_ 3_ 9_15.wav	0.1486	8.6185	3	2	2	2		2
158	Spectrogram 1	1	2486.898337824	2487.143916946	0.000	246.667	7984.DSG_RAWD_HMS_ 5_10_ 0__DMY_ 3_ 9_15.wav	0.2456	4.3127	3	1	2	2		2
159	Spectrogram 1	1	2497.191903886	2497.327618664	0.000	220.000	7985.DSG_RAWD_HMS_ 5_15_ 0__DMY_ 3_ 9_15.wav	0.1357	3.9567	3	2	2	2		2
161	Spectrogram 1	1	2646.452363184	2646.620391004	0.000	201.667	7999.DSG_RAWD_HMS_ 6_25_ 0__DMY_ 3_ 9_15.wav	0.1680	4.1228	3	2	2	2		2
162	Spectrogram 1	1	2647.105086638	2647.221413590	0.000	151.667	7999.DSG_RAWD_HMS_ 6_25_ 0__DMY_ 3_ 9_15.wav	0.1163	4.7755	3	3	2	2		
