Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
167	Spectrogram 1	1	43.283	153.768	2109.DSG_RAWD_HMS_ 9_50_ 0__DMY_ 3_ 2_16.wav	7.2661	3.3243	7	3	1	2	
168	Spectrogram 1	1	33.032	154.907	2110.DSG_RAWD_HMS_ 9_55_ 0__DMY_ 3_ 2_16.wav	3.4236	0.0724	7	3	1	2	
169	Spectrogram 1	1	36.449	150.351	2110.DSG_RAWD_HMS_ 9_55_ 0__DMY_ 3_ 2_16.wav	6.9309	3.6755	7	3	1	2	
170	Spectrogram 1	1	33.032	190.217	2111.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 3_ 2_16.wav	9.1933	1.3693	7	3	1	2	
171	Spectrogram 1	1	29.615	186.800	2112.DSG_RAWD_HMS_10_ 5_ 0__DMY_ 3_ 2_16.wav	5.6740	1.0861	7	3	2	2	
172	Spectrogram 1	1	30.754	176.549	2113.DSG_RAWD_HMS_10_10_ 0__DMY_ 3_ 2_16.wav	2.2864	8.3323	7	3	1	2	
173	Spectrogram 1	1	41.005	174.271	2114.DSG_RAWD_HMS_10_15_ 0__DMY_ 3_ 2_16.wav	2.5138	0.0528	7	3	2	2	
174	Spectrogram 1	1	41.005	171.993	2114.DSG_RAWD_HMS_10_15_ 0__DMY_ 3_ 2_16.wav	1.1372	2.7043	7	3	2	2	
175	Spectrogram 1	1	38.727	168.576	2114.DSG_RAWD_HMS_10_15_ 0__DMY_ 3_ 2_16.wav	2.6814	3.9731	7	3	2	2	
176	Spectrogram 1	1	35.310	170.854	2114.DSG_RAWD_HMS_10_15_ 0__DMY_ 3_ 2_16.wav	4.0580	6.8939	7	3	1	2	
177	Spectrogram 1	1	34.171	205.025	2134.DSG_RAWD_HMS_11_55_ 0__DMY_ 3_ 2_16.wav	5.0874	0.0846	7	3	1	2	
178	Spectrogram 1	1	36.449	175.410	2201.DSG_RAWD_HMS_17_30_ 0__DMY_ 3_ 2_16.wav	8.3673	2.2568	7	3	1	2	
179	Spectrogram 1	1	34.171	170.854	2202.DSG_RAWD_HMS_17_35_ 0__DMY_ 3_ 2_16.wav	2.8609	3.2365	7	3	2	2	
180	Spectrogram 1	1	34.171	212.998	2210.DSG_RAWD_HMS_18_15_ 0__DMY_ 3_ 2_16.wav	6.2467	0.0478	7	3	1	2	
181	Spectrogram 1	1	35.310	209.581	2210.DSG_RAWD_HMS_18_15_ 0__DMY_ 3_ 2_16.wav	4.1645	6.4215	7	3	1	2	
182	Spectrogram 1	1	51.256	232.361	2213.DSG_RAWD_HMS_18_30_ 0__DMY_ 3_ 2_16.wav	10.5551	0.0519	7	3	1	2	
183	Spectrogram 1	1	30.754	209.581	2215.DSG_RAWD_HMS_18_40_ 0__DMY_ 3_ 2_16.wav	2.7594	7.8532	7	3	1	2	
184	Spectrogram 1	1	36.449	210.720	2230.DSG_RAWD_HMS_19_55_ 0__DMY_ 3_ 2_16.wav	5.8574	0.0296	7	3	1	2	
